orig_index,T,formula,database,id,rho_pred,seebeck_pred,kappa_pred,zT_pred,rho_var,seebeck_var,kappa_var,zT_var,rho_std,seebeck_std,kappa_std,zT_std,rough_correlation
79662,700,OPPrZn,ICSD,416476,22.0985,0.999835,56.2799,1.14784,inf,2.27451e-08,9.26502e+08,0.0547346,inf,0.000150815,30438.5,0.233954,116.76
68979,700,Gd32O21,ICSD,108980,1.01156,0.999898,115.716,1.17192,0.000729217,2.93052e-08,2.1063e+21,0.059733,0.027004,0.000171188,4.58944e+10,0.244403,116.8
158528,1000,Mo21Nd16O56,ICSD,402793,1.00575,0.999916,23.3515,1.11032,0.000348236,1.88236e-08,54088.8,0.0270439,0.0186611,0.000137199,232.57,0.16445,116.802
156965,1000,LaO3Pd,COD,4123966,1.01397,0.999909,10.9477,1.15727,0.00104715,3.33038e-08,528.496,0.0118988,0.0323597,0.000182493,22.989,0.109082,116.839
158261,1000,Mn6Si7,ICSD,643625,1.00048,0.999921,62.2557,1.17726,1.18585e-06,2.14178e-08,378738,0.0611404,0.00108897,0.000146348,615.417,0.247266,116.851
426,700,Ag7NbS6,COD,1509964,1.00029,1.00007,3.92774,1.14656,1.27304e-06,3.56689e-08,55.5894,0.0311468,0.00112829,0.000188862,7.45583,0.176485,116.892
69798,700,Ge3Rh2S3,ICSD,637679,1.00022,0.999954,13.8847,1.2285,1.03947e-06,4.20941e-08,13751.7,0.0414683,0.00101954,0.000205168,117.268,0.203638,116.894
3263,700,As2Cs2Pd,ICSD,69647,1.00338,1.00012,9.08399,1.34182,0.000358617,4.80285e-08,9.85983e+11,0.0542826,0.0189372,0.000219154,992967,0.232986,116.903
61522,700,CrN,COD,1010974,2.68603e+38,1.00014,33.3016,1.11936,inf,1.11218e-07,2.43533e+06,0.0236891,inf,0.000333493,1560.56,0.153913,116.907
149070,1000,Fe2LaSi2,ICSD,53491,1.00176,1.00005,11.7879,1.21163,0.000117553,2.96772e-08,54364.2,0.0383415,0.0108422,0.000172271,233.161,0.19581,116.923
55462,700,Ca21Ni2Zn36,ICSD,245513,1.224,0.999964,49.7435,1.26537,0.647439,4.27729e-08,1.31516e+20,0.0581765,0.804636,0.000206816,1.1468e+10,0.241198,116.927
36,700,Ag2BaGeS4,ICSD,10040,1.00022,0.999983,5.77786,1.18344,1.03947e-06,3.27948e-08,391.147,0.0489559,0.00101954,0.000181093,19.7774,0.22126,116.962
143425,1000,CrLuO3,ICSD,251094,1.01091,0.999907,24.2979,1.14732,0.000686818,2.5485e-08,114680,0.0137844,0.0262072,0.00015964,338.644,0.117407,116.964
64258,700,CuSi4Zr2,ICSD,629240,1.001,1.00005,34.6084,1.18538,5.9802e-05,2.94285e-08,264578,0.0549139,0.00773317,0.000171547,514.371,0.234337,116.972
145477,1000,CuEuNdS3,ICSD,183814,1.00099,0.999943,27.8585,1.18574,1.78885e-05,3.17813e-08,9.45602e+08,0.0456499,0.00422948,0.000178273,30750.6,0.213658,116.986
58415,700,Cl3INV,ICSD,10470,2.59051e+38,0.999917,11.7973,1.25777,inf,2.16748e-08,307549,0.0370166,inf,0.000147224,554.571,0.192397,117.028
145481,1000,CuEuPrS3,ICSD,189144,1.00099,0.999938,28.5662,1.18577,1.78885e-05,3.44459e-08,1.13983e+09,0.0456374,0.00422948,0.000185596,33761.4,0.213629,117.042
55456,700,Ca14MnSb11,ICSD,59709,1.0011,1.0002,3.21289,1.16592,5.39429e-06,1.19201e-08,57.7936,0.0259818,0.00232256,0.000109179,7.60221,0.161189,117.06
4557,700,AsRuTi,ICSD,611300,1.00021,1.00005,119.105,1.21043,1.02119e-06,3.95879e-08,2.64323e+10,0.0386946,0.00101054,0.000198967,162580,0.19671,117.079
120115,1000,C2B2Er,ICSD,612593,2.59066e+38,0.999915,42.7191,1.21106,inf,4.77982e-08,1.51534e+07,0.0403086,inf,0.000218628,3892.74,0.20077,117.086
1982,700,Al6Ca10Ge9,ICSD,417966,1.0011,1.00025,6.69167,1.19494,5.39813e-06,2.73041e-08,5604.32,0.0559782,0.00232339,0.00016524,74.862,0.236597,117.092
59654,700,Co13La,COD,1525506,1.00486,1.00007,41.0357,1.2307,0.000338428,4.15779e-08,1.09608e+10,0.0476224,0.0183964,0.000203907,104694,0.218226,117.11
56968,700,CdO3Ti,COD,2310616,1.001,0.999875,100.283,1.12359,5.97953e-05,1.60139e-08,1.46236e+06,0.0435221,0.00773274,0.000126546,1209.28,0.20862,117.113
140614,1000,Cl4W,ICSD,165263,2.5905e+38,0.99996,15.1018,1.19215,inf,2.59763e-08,166840,0.0427733,inf,0.000161172,408.461,0.206817,117.118
78558,700,NiSiY,ICSD,79598,1.00292,0.999981,73.0232,1.1745,0.000174848,5.40931e-08,1.05607e+07,0.0213916,0.013223,0.000232579,3249.72,0.146259,117.127
81123,700,RuSbZr,ICSD,107126,1.00021,0.999957,80.4154,1.22771,1.02119e-06,2.73888e-08,2.0428e+10,0.0384052,0.00101054,0.000165495,142927,0.195973,117.128
67829,700,FeNb4P,ICSD,632795,18.2071,1.00005,58.7596,1.2664,inf,3.38089e-08,2.63177e+08,0.0409807,inf,0.000183872,16222.7,0.202437,117.128
63403,700,Cu5Mg16Y5,ICSD,419474,1.00079,1.00007,72.1766,1.22691,6.86682e-06,2.74269e-08,3.20208e+07,0.0371965,0.00262046,0.000165611,5658.7,0.192864,117.134
62980,700,Cu2NaNbS4,ICSD,84300,1.00292,1.0001,12.4928,1.2219,0.00036781,3.50228e-08,23899.1,0.0577114,0.0191784,0.000187144,154.593,0.240232,117.142
79461,700,O7Sc2SrTb2,ICSD,167053,1.01421,0.999876,7.40872,1.18145,0.000899994,1.24586e-08,69.1837,0.0331364,0.0299999,0.000111618,8.31767,0.182034,117.174
147294,1000,Eu5O15Ta4,ICSD,166562,1.00122,0.999908,25.0093,1.11382,6.37412e-05,9.50931e-09,482333,0.0246176,0.00798381,9.75157e-05,694.502,0.1569,117.197
2377,700,AlCl4Cu,ICSD,35050,2.59053e+38,0.999931,43.0438,1.25814,inf,4.52688e-08,3.18671e+09,0.0572717,inf,0.000212765,56450.9,0.239315,117.227
66935,700,FO3Re,ICSD,415418,1.16259,0.999843,39.2454,1.11697,0.428394,3.08247e-08,1.06409e+08,0.0400875,0.654518,0.00017557,10315.5,0.200219,117.235
78730,700,O12Pr3Sb5,ICSD,22502,1.00023,0.999911,24.5034,1.11406,8.90858e-07,1.15889e-08,424063,0.010205,0.000943853,0.000107652,651.201,0.10102,117.268
79350,700,O6SnTa2,COD,9012818,1.00188,0.9999,59.0353,1.11472,0.000118244,2.15423e-08,919164,0.0124811,0.010874,0.000146773,958.73,0.111719,117.298
67538,700,Fe7Mo6,COD,1501463,1.00409,1.00009,276.882,1.1871,0.00024739,6.98017e-08,1.57398e+11,0.0361505,0.0157286,0.0002642,396734,0.190133,117.299
4679,700,Au2Eu4O9,COD,1510398,1.00067,0.999887,45.1038,1.06495,9.79386e-06,7.19693e-09,351651,0.00485057,0.00312952,8.48347e-05,593.002,0.069646,117.312
