id,formula,database,T,zT_pred
4082138,C5H10B6,COD,700,0.45514017
7222196,Mg5Pd10Si16,COD,1000,0.45511982
2201581,C12H16N14Ni,COD,700,0.45511493
150181,CH2Fe2O7P,ICSD,1000,0.4551095
7205818,C22H28N2Ni2O11,COD,1000,0.455105
4000154,C4H2EuO4,COD,1000,0.45510447
416208,Cr2Hg6O9,ICSD,1000,0.45509395
74482,Cl4CrFH15N5Zn,ICSD,700,0.4550759
8100739,HLi4N,COD,700,0.4550723
29439,Cl3H6LaO9,ICSD,1000,0.4550623
1010170,P4Th3,COD,1000,0.45505452
190116,AgIn3Zr5,ICSD,700,0.45501155
1100410,C25H25Co3CrO7P2,COD,1000,0.45499012
80153,AsB2Cl2,ICSD,1000,0.45498696
2017158,C24H40CuN14O16,COD,1000,0.45498285
418014,MgPr4Ru,ICSD,700,0.4549761
2008076,C6H7N,COD,1000,0.45497277
2206479,C35H51N9O15,COD,1000,0.45496407
2200046,C6H16Br2N2Zn,COD,1000,0.45496243
161972,Ba2Cu3LuO7,ICSD,1000,0.4549497
2002342,Ba3Cl2Fe2O5,COD,700,0.45494387
4322150,C17H26ClCuN7O4,COD,1000,0.4549349
2207646,C19H22CuN4O7S,COD,700,0.45492753
2203219,C13H14N3,COD,1000,0.45491895
421432,Ca4Ge3Ni4,ICSD,700,0.45489544
621432,Ce2Ir3Si5,ICSD,700,0.45489496
9011343,BaN2O6,COD,1000,0.45489392
96905,Al9FeMg3Si5,ICSD,700,0.4548661
2104179,C2H2N,COD,1000,0.4548621
659893,LuS,ICSD,700,0.4548588
2010201,C7H12N6,COD,1000,0.45483503
166877,C6H24N3O40PW12,ICSD,1000,0.4548221
2009073,C10H15N5O4S,COD,700,0.45481703
4336160,C10H12S3,COD,1000,0.4548049
1507312,C9H14O2,COD,1000,0.45480388
2223826,C13H15N3NiO6,COD,1000,0.4547858
1530561,LaRe2Si2,COD,700,0.45478094
2224043,C11H7IOS8,COD,1000,0.45476028
66972,Ba2H6O6Zn,ICSD,700,0.45474815
7204331,C21H30O7,COD,1000,0.45474422
2001645,C5H4N4S,COD,1000,0.4547437
57547,Al8CaNi2,ICSD,700,0.4547374
7217752,C16H19Si,COD,1000,0.45471758
2222660,C11H22CdCl5N9O,COD,1000,0.4547076
2208878,C8H11N2O,COD,1000,0.4547006
70063,C20Ba,ICSD,1000,0.45469907
2209136,C12H16Br2N2O3,COD,1000,0.45469445
7015163,C15H17ClCuN3O6,COD,1000,0.45469427
36209,Mn2Na2S3,ICSD,1000,0.45469213
52761,CaGe2Ru2,ICSD,1000,0.45469183
9016135,BHO2,COD,1000,0.45468688
2011164,C6H8O3,COD,1000,0.45468047
76283,MoNiP2,ICSD,1000,0.4546724
412970,PRbS6Ta,ICSD,700,0.45466614
1509773,Ag2CeIn,COD,1000,0.45466053
624622,Co5P3Sc,ICSD,700,0.45465028
34648,B4H8K2O11,ICSD,700,0.45464814
2225194,C18H41N5O10Zn,COD,1000,0.4546448
2217120,C16H17ClN4O2S,COD,700,0.45464236
421506,Cl4H13N5O2RuZn,ICSD,700,0.45463088
4302822,C5H8O6Zn,COD,1000,0.4546263
94567,F6H12N2O4Si,ICSD,700,0.45461962
2237974,C30H38Si,COD,1000,0.45461753
9008718,PSm,COD,1000,0.4546034
2214886,C5H4N2,COD,1000,0.45460027
7106484,C18H16F12N6NiP2,COD,1000,0.45459157
408582,CuH12N8O15,ICSD,1000,0.4545788
2012581,C13H15N5O5,COD,1000,0.45457608
2212361,C6H7ClN2,COD,700,0.4545759
391229,Ba5Fe5O14,ICSD,1000,0.45457223
79025,B2Be2O7Sr2,ICSD,1000,0.45456392
9013159,CrFeP,COD,1000,0.45455483
7051334,C4H16Br3N3,COD,1000,0.4545496
2209826,C10H11ClCuN2O2,COD,700,0.45453998
424911,AlCaLiN2,ICSD,700,0.45451528
65678,CsO7P2V,ICSD,1000,0.45451376
4326411,NpP4S12,COD,1000,0.45451182
2218008,C26H32N2O13,COD,1000,0.45451134
7050948,C11H20ClP2,COD,1000,0.45451024
7154092,C13H19O3,COD,1000,0.4545092
1505834,C17H20F2,COD,1000,0.45450824
2217559,C15H23CuMo4N5O16,COD,1000,0.45450738
2006111,C7H9NO3S,COD,1000,0.45449454
607439,Al15Er4Y,ICSD,700,0.45447809
9009179,ClOPu,COD,1000,0.45446843
4100176,C13H19OSnYb,COD,1000,0.45446485
73615,IO6PbRb,ICSD,700,0.45446375
2215357,C15H16N4O7,COD,1000,0.45445794
63508,K2O5Se2,ICSD,1000,0.45443913
400298,CIY,ICSD,1000,0.45443833
417054,HO5Rb5Si,ICSD,1000,0.45443395
8103690,CNaO2,COD,1000,0.45443025
631090,Er2S5Zr,ICSD,1000,0.4544295
2205523,C23H48S2,COD,1000,0.4544286
81466,F4N2O8S5,ICSD,1000,0.45442387
658148,Al2PdYb,ICSD,700,0.45441836
2208704,C5H5N3O4,COD,1000,0.4544108
412259,CaN6,ICSD,1000,0.45440903
2206793,C10H14CdN4O12,COD,700,0.4543923
620859,Ce3CuGeSe7,ICSD,700,0.4543853
2001638,C4Cl4O2S,COD,700,0.4543836
4322442,C26H10Cl4N3Re6S8,COD,1000,0.45436126
106812,DyMn2Si2,ICSD,700,0.45435748
627583,CuGaZr,ICSD,700,0.4543571
237400,Cu3Fe4O12Pr,ICSD,1000,0.45435417
14310,H8NNaO6S,ICSD,700,0.45434648
415961,K6Mo10O33,ICSD,1000,0.45434394
417890,MnO7Rb2V2,ICSD,1000,0.45434305
2011563,C21H24FeN3O9,COD,1000,0.45432764
422991,B24Co7H6O46,ICSD,1000,0.4543261
2217957,C23H36N5NiO17Pr,COD,700,0.45432574
77850,PTm,ICSD,700,0.45432165
2102388,C13H18FeO2Si,COD,1000,0.45431682
245305,Co8O23Sr8,ICSD,1000,0.4543083
402341,BeLiN,ICSD,700,0.45429647
648278,PV2,ICSD,1000,0.45427838
1522151,Gd2O2Te,COD,700,0.45426536
2006934,C13H16N4O5,COD,1000,0.45426065
418902,Ag4I2O4Se,ICSD,700,0.45425832
1510264,AuO4S,COD,1000,0.45425048
4021021,C16H25NO6,COD,1000,0.45424828
290843,GdSbSc,ICSD,700,0.45424765
2206769,C5H6NNiO5,COD,700,0.45424324
4063439,C27H34P,COD,1000,0.4542367
4316010,Gd2Mn3S12Sb4,COD,700,0.4542354
2003477,C12H18BrN3OZn,COD,700,0.4542344
605939,AgTi2,ICSD,700,0.45422336
4303064,C6H9N13,COD,700,0.45421794
628235,CuLaPb,ICSD,700,0.45421785
1529799,O4SeTe,COD,1000,0.4542162
1522844,Cl2NP,COD,700,0.45421177
4115549,C12F7S3,COD,1000,0.45421007
414425,Cs2O9Si3Sn,ICSD,1000,0.4542083
185277,C2H6Cl5SeTa,ICSD,1000,0.45420688
9007741,FHO3S,COD,1000,0.45420432
2003417,C16H23NO2,COD,1000,0.4542013
1506459,C52H79O12,COD,1000,0.45419797
40701,BrRe3S4,ICSD,700,0.45416152
414122,CO3Rb2,ICSD,700,0.4541588
97869,H6K4O18S4Zn,ICSD,700,0.4541498
656912,FeGdSi,ICSD,700,0.45414466
2206821,C3H2CuO3,COD,700,0.4541426
1511431,B9Rb4Se9,COD,700,0.45413926
2214224,C18H19BrN4OS,COD,700,0.45413673
202377,CrNdOS2,ICSD,700,0.45413348
2232612,C13H16N4,COD,1000,0.4541293
2210776,C14H32N2NiO20S2,COD,1000,0.45409825
7015310,C11H9ClCuN4O4,COD,700,0.454097
4022501,C18H26O7,COD,1000,0.45409212
8101994,C11H23N12O8,COD,1000,0.45408025
630205,Dy3S7Sc2,ICSD,1000,0.45407867
262274,FNaO4SZn,ICSD,1000,0.45407206
2224422,C12H13N3O4,COD,1000,0.45406535
50168,H8MnN4Na2,ICSD,1000,0.45406234
2016629,C16H37NaO5SSi,COD,1000,0.45406115
657447,Al2Dy3H9Ni6,ICSD,700,0.45404762
2016033,C9H11N5O5,COD,700,0.45404613
2012145,C15H17NO8,COD,1000,0.45403904
413849,Ce2Ge2Mg,ICSD,1000,0.4540357
35265,Al2Cl8Na2O6S3,ICSD,1000,0.45402464
249791,C2CsN3,ICSD,1000,0.45402086
2003985,C7H16CoN7S3,COD,700,0.45401955
4021914,C7H11NO3S,COD,1000,0.45401734
2202134,C7H14Br,COD,1000,0.45401257
647961,P3PrSi,ICSD,1000,0.4540075
9015820,S7Sb4Sn,COD,700,0.45399514
2240890,C6H11O,COD,1000,0.4539949
42934,CZn3Zr3,ICSD,1000,0.45399192
2005894,C15H21N3O13,COD,700,0.4539616
2008745,C16H16Cl2CoN4,COD,1000,0.45395756
635009,GaNiZr,ICSD,1000,0.4539526
641743,LaRh3Si2,ICSD,1000,0.45395225
1528250,Na5NiO4,COD,700,0.45394254
7150740,C48H66O13,COD,1000,0.45393777
151254,C2H2CdO4,ICSD,700,0.45393747
65109,Mo15Rb3Se17,ICSD,700,0.4539023
658893,AsSTb,ICSD,700,0.45389882
49652,CsO2Y,ICSD,1000,0.45389783
2202869,C6H2Cl3I,COD,1000,0.45389447
2213473,C27H30F3N5O9,COD,1000,0.45389277
2211123,C30H32GeMo12N6O42,COD,700,0.45388654
78995,H15INiO12,ICSD,700,0.45387432
2010370,C24H21F3Fe2O6,COD,1000,0.45387053
615234,B6Pu2Tc,ICSD,700,0.45386836
7205971,C36H40ClN5Ni2O12,COD,700,0.45386583
2217004,C7H7N5S,COD,700,0.45386553
2213701,C15H28ClN5,COD,1000,0.45385647
27329,F6Hg2Ni2O,ICSD,1000,0.4538414
61217,IrLi8O6,ICSD,700,0.45383382
401745,C2BBr3Gd4,ICSD,1000,0.45383075
2016150,C2H3N3O7,COD,1000,0.4538248
7154421,C13H15Br,COD,1000,0.45381758
2004462,C20H48N10Na4O31P4,COD,700,0.4538174
7151443,C17H22N2O6,COD,1000,0.4538067
110735,C4H12CuNTe4,ICSD,700,0.45380035
154527,PbS4Sc2,ICSD,700,0.45379728
2002614,Ba2CaO6Pd3,COD,1000,0.45379698
58045,Al3Ni2Pr,ICSD,1000,0.4537865
2010348,O5PbSe2,COD,1000,0.4537816
248101,C15H45ClN3Si5U,ICSD,700,0.45378032
630713,ErIr,ICSD,700,0.45376492
84339,Cs2Mo9Te10,ICSD,700,0.45375502
414086,H10MgN2O8P2,ICSD,700,0.45375338
416548,H6K2Mn3O16S3,ICSD,700,0.45373616
2239696,C15H26O2,COD,1000,0.45373482
7151162,C10H15O,COD,1000,0.45373365
107911,AmNi2,ICSD,1000,0.45371327
20953,Co4GaY4,ICSD,1000,0.45371133
1000297,BaCu3F12Na4,COD,1000,0.45370874
614564,B2Ir2Sm,ICSD,1000,0.4537081
2005352,C12H16CuF12N2O3,COD,1000,0.4536973
23340,C12H3CoO12Ru3,ICSD,700,0.45368022
2014649,C5H8NaO5,COD,700,0.45367822
262614,F4H14NiO8V,ICSD,700,0.4536772
416483,CsMo4O28P7,ICSD,1000,0.4536752
15475,ClH3O5,ICSD,1000,0.45367387
9004393,AsCuH3O5,COD,1000,0.45366836
2218210,C21H22Cl2CuN2O7,COD,700,0.45365426
412427,BrF4NO2,ICSD,1000,0.45365068
411904,BH3O6P4,ICSD,700,0.45363504
250604,C3H8MnN2O6,ICSD,1000,0.4536256
2222027,C8H14Cl3NO2,COD,1000,0.45362133
613516,B2CrIr5Mg2,ICSD,700,0.45361435
2000624,CHNO2,COD,1000,0.45358554
62365,Br6H7O3Sb,ICSD,700,0.45357916
29521,AlNZr3,ICSD,1000,0.45356932
2205034,C12H24ClCrKO9,COD,700,0.45356748
7020654,F4KTm,COD,1000,0.4535598
4100315,C16H40Cl5Fe2N3,COD,1000,0.45355898
79878,KNa2NiO2,ICSD,700,0.45354876
2200503,C10H10Mo4N2O13,COD,700,0.4535444
2009187,C8H7NO7,COD,700,0.45354283
57098,Ge2Nd3Ru2,ICSD,1000,0.45354062
10171,CH7B3O,ICSD,1000,0.45353413
250269,C4H8Cl2CuN8,ICSD,700,0.45353103
2009757,C9H10HgOS2,COD,700,0.45353028
7210491,C6O5,COD,1000,0.45350483
610986,As4Nb7,ICSD,1000,0.45349392
1001121,Ge3O9Rb2Sn,COD,1000,0.45349288
69853,Ba2S4Zr,ICSD,700,0.4534912
2015514,C22H24Cl2CuN6O8,COD,700,0.45348868
2201508,C11H14O7,COD,1000,0.45348865
4073229,C19H24N2,COD,1000,0.4534882
39361,N11Na3P6,ICSD,1000,0.4534881
7050190,C7H7N3O4,COD,700,0.45348096
650229,Rh17S15,ICSD,700,0.45347935
2200663,C10H22Cl2N2O4Zn,COD,700,0.45347193
615033,B6Ni3Tb2,ICSD,1000,0.4534614
