id,formula,database,T,zT_pred,zT_std
2014171,C8H20Cl3NPd,COD,1000,0.57869124,0.12768118
2013735,K4P2S9V,COD,1000,0.578691,0.08856885
8101936,C17H23N3O7,COD,1000,0.5786903,0.09386787
110745,C4H12CuN10,ICSD,1000,0.5786888,0.092399165
2201632,C12H30N2O7,COD,1000,0.5786857,0.07661158
4023684,C20H11N,COD,1000,0.5786746,0.11426217
4024008,C14H24O4S,COD,1000,0.5786737,0.08804602
424554,Ca2CdPt2,ICSD,1000,0.57867235,0.23145868
412913,InRhYb,ICSD,1000,0.5786669,0.12896651
2004132,C11H18N4S3,COD,700,0.57866585,0.12414208
53298,CuK2Sb,ICSD,1000,0.5786598,0.1172257
10187,InKO8W2,ICSD,1000,0.5786575,0.14683156
2205165,C10H15Cl2N3Zn,COD,1000,0.57864976,0.11431432
618350,C3Mo2Tm2,ICSD,1000,0.5786371,0.17166427
2206503,C14H11NO9Os3S2,COD,1000,0.57863665,0.10901099
7151823,C41H68N6O9,COD,1000,0.5786268,0.08938263
4023175,C3HI2NS,COD,700,0.5786153,0.13290827
4024098,C9H18BNO4,COD,1000,0.5786121,0.09762157
189654,C22H48MnN10S6,ICSD,700,0.57860947,0.111942664
2204360,C6H10ClCuN4O5,COD,1000,0.5786004,0.09438811
2310489,Al2S4Zn,COD,700,0.5785974,0.07271814
2000686,C68H110O39,COD,1000,0.57859063,0.1021736
412201,K11P13S52U7,ICSD,1000,0.5785902,0.12481439
2017888,C13H16N4O8,COD,1000,0.57858974,0.08705506
1512144,C13H26O5,COD,1000,0.5785798,0.09526166
250698,C8H12CrN2O2S2,ICSD,1000,0.5785739,0.077466704
79884,CsTe6U,ICSD,700,0.57857305,0.08872988
2210105,C7H9NO,COD,1000,0.57857126,0.09526774
2227727,C16H21N5O2,COD,1000,0.5785704,0.08722554
624466,Co8NiS8,ICSD,1000,0.5785694,0.093639284
2212376,C6H12N2O4Pd,COD,1000,0.5785678,0.09818034
2010486,CH13B10Cs,COD,700,0.57856035,0.11386547
4025445,C14H19N3O9,COD,1000,0.57855785,0.08227983
4319634,EuKS4Si,COD,700,0.5785539,0.110318296
421642,C2Dy7I12O,ICSD,700,0.57855207,0.1593089
2012471,C12H36N8NiS4W,COD,1000,0.5785485,0.11995888
2208745,Ce5In4Pt2,COD,700,0.5785447,0.17893158
4027613,C13H18O7,COD,1000,0.5785421,0.09169857
2219945,C12H20NO6,COD,1000,0.5785286,0.09227538
281403,C4H12ClNO4,ICSD,1000,0.578528,0.12547012
88203,Er2Ge5,ICSD,700,0.5785271,0.10407925
9007849,CuH2O2,COD,1000,0.57852536,0.13331771
2001799,C11H12N4O2,COD,1000,0.57852364,0.06642379
7015622,C11H18NO12P2Sm,COD,700,0.5785217,0.1260669
2221748,C16H19N5O6,COD,1000,0.5785182,0.09378441
2016371,C20H16CoN4O4,COD,1000,0.57851607,0.08145212
262626,CoO4Sb2,ICSD,1000,0.57850724,0.1042848
2012351,C20H32N2O9,COD,1000,0.5785015,0.07583843
2000787,C34H44N10O3,COD,1000,0.57848704,0.06841704
386,ClO4RbSZn,ICSD,1000,0.57848555,0.18490387
408749,H8MoN2O4,ICSD,1000,0.5784823,0.14565945
4317954,C30H66O8Sn5,COD,1000,0.57847875,0.0970429
624599,CoPPd,ICSD,700,0.57847637,0.109409876
2012118,C5H6N2S,COD,700,0.5784735,0.11046827
2009842,C16H38LaN5O16,COD,1000,0.57846963,0.12884788
4343759,Cl3Re,COD,1000,0.57846636,0.11059967
4023998,C10H15NO6,COD,1000,0.57844263,0.094208635
2203290,C20H34N6NiO4,COD,1000,0.5784364,0.08698123
643133,Mn3Ni2Si,ICSD,1000,0.5784359,0.154043
281712,CH6N6O5,ICSD,1000,0.5784327,0.105118796
2204456,C7H12N5S2Zn,COD,1000,0.5784226,0.08370967
612131,Au4Lu,ICSD,700,0.5784164,0.19470754
7150911,C13H5N,COD,1000,0.5784072,0.11993987
4002216,C13H7N2,COD,1000,0.5784064,0.10382895
2210551,C13H17N5O2,COD,1000,0.57840407,0.075183004
56710,Al3Na4O12Si3,ICSD,1000,0.5784034,0.122487746
2202355,C18H48Co3N4O24,COD,700,0.5783977,0.12121294
86482,CCl3N3S2,ICSD,1000,0.57839227,0.07820815
2010748,C7H10Cl2O3S,COD,1000,0.57838595,0.098003104
1100627,C13H33Br2Co2N2P2,COD,1000,0.5783726,0.09968907
41118,Cl9K2Nb3,ICSD,1000,0.57835895,0.118136525
8103556,Ba3O13Si5,COD,1000,0.5783586,0.10855819
8100551,C15H19N3O4,COD,1000,0.5783398,0.08146688
7205307,C12H16N3O3,COD,1000,0.57833964,0.07985035
2003687,C4H2N,COD,1000,0.57833076,0.098049626
412223,ClPr3S8Si2,ICSD,1000,0.5783306,0.12860806
2209735,C8H14N4NiO8,COD,1000,0.5783243,0.08011281
642578,Lu2S4Sr,ICSD,1000,0.5783195,0.13103634
4022735,C26H39N2O7,COD,1000,0.57831687,0.09409706
2219610,C12H12HgI2N2,COD,1000,0.5783001,0.10276225
617647,C2ErFe,ICSD,1000,0.57829726,0.17800602
418810,Eu6H36N8O47,ICSD,1000,0.57829016,0.13401161
4064074,C15H44Si8,COD,1000,0.57827944,0.105535746
4306940,O3TeTl2,COD,1000,0.578273,0.21267802
2214937,C13H17Br2N5NiO,COD,700,0.5782701,0.119564906
2214235,C34H58CoF2N6O16,COD,1000,0.57826793,0.10565421
4023887,C16H22O2S3,COD,1000,0.5782556,0.0804751
2004684,C12H14O4S3,COD,1000,0.57825094,0.09620662
80102,Cl5CrCuH18N6,ICSD,700,0.5782373,0.15506311
2213926,C15H15N3S2,COD,1000,0.5782312,0.11237104
1519511,C2H3O,COD,1000,0.5782297,0.10533077
7151255,C12H19NO6,COD,1000,0.57822764,0.06763078
2219585,C7H11CuNO8,COD,1000,0.5782251,0.10637268
83837,ClCuH6NO6Se2,ICSD,1000,0.57822484,0.13854533
630730,Er3LaS6,ICSD,1000,0.5782207,0.14486057
2014119,C7H12NO2,COD,1000,0.5782095,0.0780448
7151058,C69H100N22O6,COD,1000,0.57820874,0.08565192
4024353,C15H21N4O2,COD,1000,0.5782027,0.07100897
420584,C6H18F4NP,ICSD,1000,0.5781766,0.14649604
2015582,C20H16Bi3I11N4,COD,700,0.57817656,0.13348418
80936,Cl6H24Mg2MnO12,ICSD,1000,0.57817066,0.12744005
4100804,C11H20O4,COD,1000,0.5781568,0.08384073
7150113,C6H9Br2,COD,1000,0.57814974,0.09443404
2225849,H28Mo7Na6O38,COD,1000,0.57814956,0.13291201
2003661,C14H15N5O,COD,1000,0.5781467,0.10230516
4314003,C54H31N2,COD,1000,0.5781456,0.09888485
4341976,C26H19N5,COD,1000,0.57814455,0.09776124
2203466,C6H12N2O,COD,1000,0.57813895,0.09045262
635562,GaTi,ICSD,700,0.57813543,0.097583234
2215318,C16H36Cl4N2NiO6,COD,1000,0.57811904,0.1157012
82616,CaCs2F4,ICSD,700,0.57811767,0.1575987
1511630,B6Ni21U2,COD,700,0.5781155,0.14489576
2014109,C7H8Br3N,COD,1000,0.57810974,0.12230143
2010985,B3Ga2Li2O9Rb,COD,1000,0.57809716,0.12037345
2215688,C6H9N2O5P,COD,1000,0.57809055,0.101430446
110098,C3H24Cl6LaN3O3,ICSD,700,0.57808596,0.12593627
2206216,C7H10ClN2O2,COD,1000,0.5780812,0.106600344
404987,F13NO2Xe2,ICSD,1000,0.57807195,0.12578279
7151444,C12H19Cl3O2,COD,1000,0.578059,0.07419529
7051585,C37H45N2P,COD,1000,0.57805616,0.08703534
4020477,C27H33Cl3O8Si,COD,1000,0.57804984,0.091131344
2212427,C10H12N6O2S,COD,1000,0.5780474,0.08057985
2012394,C12H30As2Cl2Pt,COD,1000,0.5780397,0.13541591
2213855,C9H10N4O4,COD,1000,0.57802695,0.088481024
2000920,C14H19NO9,COD,1000,0.57801896,0.08882179
2207695,C12H24CuN2O10,COD,1000,0.57801783,0.11095756
4062217,C7H10CuO2,COD,1000,0.57801515,0.0919932
2212338,C7H4CaN2O8,COD,1000,0.57800585,0.09764338
640583,In3Sr5,ICSD,1000,0.5779782,0.12648024
2211128,C2H16N11O17Pr,COD,1000,0.5779774,0.13663398
2213133,C8H9Cl2GaN4S,COD,700,0.57797617,0.12941557
2016474,C21H32N4O4,COD,1000,0.5779726,0.0783004
613928,B3FeGd2,ICSD,1000,0.5779684,0.17422612
642706,MgNi6Si6,ICSD,1000,0.57795936,0.09142468
1520993,BaCoO3,COD,1000,0.577943,0.14227068
7050283,C4H7N3,COD,1000,0.57793725,0.12903823
109634,C2F5O4RbSb2,ICSD,1000,0.5779327,0.21540834
1008152,CoCuO2,COD,1000,0.5779261,0.17181784
605531,Ag2Lu,ICSD,1000,0.57792455,0.117563814
4060387,C18BF15O3,COD,700,0.57792395,0.11021271
7015384,C42H48ClCo2N7O9,COD,1000,0.5779188,0.09347398
2207796,C31H42ClCoN4O6,COD,1000,0.5779188,0.0970851
2200718,C11H18N4O3S,COD,1000,0.57791716,0.089481115
1523276,Ni4SnU,COD,700,0.577912,0.129641
2006765,C14H16ClN,COD,1000,0.57790774,0.103618845
2809,As2CaH4O8,ICSD,1000,0.5779042,0.11918455
2202798,C16H26Cr2N4Na2O19,COD,1000,0.5779041,0.104932465
2215955,C10H11N3O5,COD,1000,0.57789534,0.08143414
163658,C12H36O6Si6Te,ICSD,1000,0.57789254,0.090910986
2202495,C13H14N4O5,COD,1000,0.5778844,0.09737556
618691,C2PuW,ICSD,1000,0.57788014,0.17104019
2201499,C10H18N2O5S2,COD,1000,0.577864,0.10254376
4072324,C17H18Fe,COD,1000,0.57785964,0.08997773
623562,CoGe2Pr,ICSD,700,0.5778474,0.15723822
2219137,C7H14N4O3,COD,1000,0.57784706,0.10436785
4020981,C15H27NO3Si,COD,1000,0.57784456,0.09715539
2203009,C43H34FeO5P2,COD,1000,0.5778429,0.08656259
2222182,C10H12N4NiO5S2,COD,1000,0.57783145,0.09452315
260765,F4H2MoNa2O3,ICSD,1000,0.577824,0.14357448
2212288,C7H12O6,COD,1000,0.5778204,0.09092236
2223734,C16H23N3O10,COD,1000,0.577812,0.10496792
4023522,C13H13ClN2,COD,1000,0.5778116,0.115686245
4060252,C15H21ClNP,COD,1000,0.5778078,0.09160073
2213715,C18H26N4NiO12,COD,1000,0.57780296,0.07948786
409719,H12MgO14Rb2Se2,ICSD,700,0.57779837,0.17793375
2103282,C15H17N5O4,COD,1000,0.5777914,0.084014505
1523599,HoIr2,COD,1000,0.5777881,0.17841733
2213293,C16H24Cl2CuN6O3,COD,1000,0.57778627,0.096953705
1529583,B5H9N,COD,1000,0.5777843,0.10055184
98290,FeO3Tb,ICSD,1000,0.5777816,0.13722421
1524615,Co2SnZr,COD,700,0.57778156,0.12240569
7205680,C10H10Cl6CuN2,COD,1000,0.5777768,0.08244188
2228660,C14H17N3O5,COD,1000,0.57777387,0.09106995
2226190,C6H14N2O,COD,1000,0.57777166,0.098229915
2007045,C5H6N2O2S,COD,1000,0.5777691,0.106367394
615828,BaCu2Ga,ICSD,700,0.57776856,0.10455714
76602,NdRh3Si2,ICSD,1000,0.57776123,0.11004223
8101519,C10H13N2O2,COD,1000,0.5777465,0.068431735
4312380,C20H36N8Zr,COD,700,0.57774615,0.13299064
2002946,C5H8N2,COD,1000,0.5777457,0.08775953
52804,CdGeP2,ICSD,700,0.5777449,0.118395016
421440,DySbSc,ICSD,1000,0.5777392,0.14418468
423479,Ba2Br2O,ICSD,1000,0.57773024,0.286568
602326,RbSe8V5,ICSD,1000,0.5777271,0.08914546
4025206,C19H26O7S,COD,1000,0.57770884,0.090855986
7150647,C45H26N6,COD,1000,0.5777073,0.09357426
7104803,C10H14O2Si,COD,1000,0.57769704,0.08067956
2205007,C5H3CuIN3S,COD,1000,0.5776954,0.08889136
2002819,BaO5Tm2Zn,COD,1000,0.5776913,0.17995684
2213947,C8H15NNiO9,COD,1000,0.5776818,0.08994764
7221067,Mo12P,COD,1000,0.5776748,0.09712291
2224086,C24H22CoN4O8S2,COD,1000,0.57767254,0.070288755
4020211,C23H34O5Si,COD,1000,0.577668,0.08692743
2010889,C5H16B8N2,COD,1000,0.5776628,0.081750184
4060955,C2H5ClZn,COD,700,0.577662,0.16705284
639117,Hg45Nd11,ICSD,700,0.57765996,0.1292699
7150068,C17H31NO7,COD,1000,0.5776535,0.07350378
250599,B3CsO9Zn4,ICSD,1000,0.5776531,0.15850687
4000559,Co4Si14Yb5,COD,700,0.57765263,0.123834215
2013750,C14H20Cl6N2Sn,COD,1000,0.57764643,0.099885225
611753,AuCu4Er,ICSD,700,0.5776458,0.13799474
1523398,NbRu,COD,1000,0.5776358,0.36476976
649633,Pt2SiTm,ICSD,700,0.5776353,0.17171563
413611,Ba4Ge3LaSbSe13,ICSD,700,0.57763267,0.110226944
2200238,C6H13Cl3N2Zn,COD,700,0.5776248,0.11759801
2005096,C4H11Cl3O2Sn,COD,700,0.57760507,0.12796
2009663,C10H24N2NiO10,COD,1000,0.57759815,0.094659835
424357,Cl2GeHg2O21S6,ICSD,1000,0.5775956,0.1608829
1523228,Ni3Zr,COD,1000,0.57759345,0.117227405
2004632,C13H22O5,COD,1000,0.577586,0.09186147
54157,BaO5Se2,ICSD,1000,0.57757986,0.13279611
8102357,C12H12N2S,COD,1000,0.57757944,0.09616132
7103311,C10H15AlI,COD,1000,0.5775717,0.095202774
7051846,C5H7NO3,COD,1000,0.5775598,0.08071917
2010190,C12H17NO2S4,COD,1000,0.57755697,0.07735324
67271,Cl3N3S4Se,ICSD,1000,0.5775475,0.1503073
2222689,C18H27N3O7,COD,1000,0.57754725,0.074500516
2203334,C10H12Cl2N4O,COD,1000,0.5775461,0.09651956
91475,AsBiCa2O6,ICSD,1000,0.577542,0.14825407
2013383,C10H13Cl2N3S2,COD,700,0.57754153,0.13378914
2002127,BaDy2NiO5,COD,1000,0.57753867,0.14864594
7051611,C12H5N3,COD,1000,0.57753277,0.09556771
2205719,C14H20N4NiO5S2,COD,1000,0.5775262,0.08257078
4302463,C11H15N3NiO4,COD,1000,0.57752466,0.09039047
172454,C12H20N2NiO8S2,ICSD,1000,0.5775224,0.07641745
2212603,C10H8Br10N2Sn,COD,1000,0.5775205,0.1355873
155199,F4HKOTe,ICSD,1000,0.57751447,0.1947031
4000577,B5O12Yb3,COD,1000,0.57751006,0.09726635
9013895,Cu4H10O12S,COD,1000,0.57748324,0.11814484
2223567,C24H21FeO2P,COD,1000,0.57748145,0.0977868
2101758,C24H48N25Si4,COD,1000,0.5774789,0.10414653
411094,CK2N2,ICSD,1000,0.5774631,0.13400236
414657,C61S2Se8,ICSD,700,0.5774605,0.12502693
2106216,Br3OP,COD,1000,0.5774367,0.17915913
422269,Cl11PW4,ICSD,1000,0.5774319,0.11341616
4023874,C13H15NS,COD,1000,0.5774301,0.08986698
606129,AlB14Tb,ICSD,1000,0.57742316,0.09453334
2103553,C14H19ClO8,COD,1000,0.5774114,0.09703654
2205247,C10H11N2O3,COD,1000,0.57741046,0.10398039
2219772,C18H46Co2MoN18O3,COD,1000,0.5774051,0.08624192
189170,B4H20MgN2,ICSD,1000,0.5774007,0.09321895
7151305,C14H27N3O4,COD,1000,0.5773997,0.086160004
80214,BrCl14P3,ICSD,700,0.5773953,0.13247967
640257,InPdU,ICSD,1000,0.577389,0.08376744
2000153,C2H17NNiO12S,COD,1000,0.5773871,0.1082571
173622,KPSe6Zr,ICSD,700,0.5773871,0.09959844
7201833,C14H17N5O,COD,1000,0.5773849,0.08800345
4325436,CsO6Te2,COD,1000,0.57738286,0.13022801
636283,GdRhSn,ICSD,1000,0.5773771,0.087199315
9007507,BF4Na,COD,1000,0.5773749,0.1080862
414341,Ca4O19P6,ICSD,1000,0.5773723,0.08322147
92437,Bi2ILuO4,ICSD,1000,0.57737154,0.17645276
2005646,C12H17Cl3N10OZn,COD,1000,0.5773684,0.114000276
2211925,C9H4Cl8,COD,1000,0.57736456,0.069857895
658223,PdSb2Tb,ICSD,700,0.57734483,0.11294049
78173,BaCoEu2O5,ICSD,1000,0.57734376,0.17897733
7200457,C4H6N4O,COD,1000,0.5773357,0.105385624
260976,C3H10Cl2N3SSn,ICSD,700,0.5773287,0.11693253
1521657,BaDy2Te4,COD,700,0.5773282,0.08944197
424696,AsH13K2O10,ICSD,700,0.57732326,0.13164042
2013100,C5H24B20Cl2Hg,COD,1000,0.5773194,0.12654549
83344,Fe2O7Se2,ICSD,1000,0.57731,0.13224757
1506699,C9H16O3,COD,1000,0.57729864,0.085183784
1514475,C19H32O7,COD,1000,0.5772978,0.07330412
2215438,C4H8NO,COD,1000,0.5772879,0.09249467
423848,FNa2NiO4P,ICSD,1000,0.5772877,0.16555628
640121,InNi2Pr2,ICSD,1000,0.57727134,0.09319519
4121181,C25H24,COD,1000,0.5772693,0.08384812
2224000,C30H32N5O14Yb,COD,700,0.5772664,0.11055925
1511519,B4Tb,COD,1000,0.5772551,0.1069806
2106134,Cd2Zr3,COD,1000,0.57724243,0.08499436
413315,P5Rb3S18Zr2,ICSD,1000,0.57723325,0.094010696
391128,Ba3I2P3,ICSD,1000,0.57723093,0.1875882
7117364,C66H43N5,COD,1000,0.57722765,0.10893041
43003,S2Sn,ICSD,700,0.5772137,0.16044712
7150300,C20H34O7,COD,1000,0.57721305,0.0738769
2011329,C5H9N2NaO6,COD,700,0.5772123,0.07726815
1524109,Cd17La2,COD,700,0.577212,0.120528124
170935,C11H28NO4P3W,ICSD,700,0.5772039,0.14360209
2202685,C9H16N2O2S,COD,1000,0.57719976,0.079604626
4026673,C13H11,COD,1000,0.57719785,0.09964641
9001506,Cl2Cu,COD,1000,0.5771947,0.0923921
7203589,C9H12NO2,COD,1000,0.5771933,0.10280217
4024879,C20H11N3,COD,1000,0.57718873,0.10325064
7100181,C34H21N3,COD,1000,0.5771851,0.10183427
2015849,C28H22BaO10,COD,1000,0.5771816,0.085900635
1000379,CaO4Tl2,COD,1000,0.57718146,0.14017746
7101997,C14H10N5,COD,1000,0.5771763,0.093278274
2226067,C20H27N3O10,COD,1000,0.5771761,0.100541145
4021862,C23H33NO8,COD,1000,0.57716995,0.094856516
22,ClNaO2,ICSD,700,0.577168,0.16213322
420807,CH2BrCuN2,ICSD,1000,0.5771642,0.10922694
2219947,C13H14CuIN4S,COD,1000,0.57716346,0.08277215
83701,F8N2O2Xe,ICSD,1000,0.577162,0.10152177
2200671,C19H26N4O7,COD,1000,0.5771548,0.09254045
412228,Eu2GeSe4,ICSD,700,0.5771533,0.09443273
4113383,C8H14O3,COD,1000,0.5771482,0.07622736
2012856,Fe7H4O24P6,COD,1000,0.57714087,0.11204765
2214415,H10MnN4O8S2,COD,700,0.5771398,0.13887112
4021652,CCl2O,COD,1000,0.5771352,0.12391664
2227910,C17H17N5S,COD,1000,0.5771317,0.09528935
56051,Ge3U5,ICSD,1000,0.5771232,0.178018
1520552,C18H11N6,COD,1000,0.5771196,0.1170343
1010635,C3Al5N,COD,700,0.5771142,0.08945318
58000,Al4Mo,ICSD,1000,0.5771105,0.10198183
2219248,As2BaO7Zn,COD,1000,0.5771097,0.14485025
2222202,C10H15N3O6S,COD,1000,0.57709557,0.088662274
2204774,C8H10ClN5O3S,COD,1000,0.57709306,0.124133736
150615,Ce2InNi2,ICSD,1000,0.5770892,0.122172944
2220378,C16H23N3O9,COD,1000,0.57708657,0.07825786
4306501,C13H13N5S,COD,1000,0.57708246,0.09692544
7103690,C17H22ClN,COD,1000,0.57707685,0.10538302
2204170,C5H6Cl8Mo3N2,COD,1000,0.57706743,0.1253385
2000759,C8H12NO2,COD,1000,0.57706213,0.09019105
2013007,C24H36BaN2O14,COD,700,0.5770576,0.10777895
656584,NiSmZn,ICSD,1000,0.5770292,0.11845858
2015993,C3H16Mo3N2O12,COD,1000,0.5770277,0.10147035
2006032,C8H20BrN,COD,1000,0.5770274,0.14371072
2010027,C15H21NO5,COD,1000,0.5770247,0.0767573
1503823,C7H12O2,COD,1000,0.57702124,0.08092451
1531359,H7LaNi5,COD,1000,0.57701874,0.1606371
63405,Ba2Cu3ErO7,ICSD,1000,0.5770099,0.15922543
4023227,C12H20N5O2S2,COD,1000,0.5770061,0.08796935
2224351,C12H20N4O5S,COD,1000,0.57700324,0.107886404
2300259,CH4O6S,COD,1000,0.5769932,0.100840494
2219210,C13H15BF2N2,COD,1000,0.5769929,0.09235448
7151193,C16H21ClO10,COD,1000,0.57698816,0.09454722
2208050,C13H21O4P,COD,1000,0.5769841,0.09251656
2008869,C3H5N2,COD,1000,0.57697797,0.10303149
1520451,C20H16N,COD,1000,0.5769757,0.0881602
2200042,C6H7ClN2O3,COD,1000,0.57696414,0.08762202
631671,EuSe4Y2,ICSD,1000,0.5769627,0.13048965
1100382,C28H41LiN2,COD,1000,0.5769627,0.09586042
2010720,C7H10NO3P,COD,1000,0.5769624,0.07716615
1100197,C6H18BrNSb2,COD,1000,0.57696223,0.11233617
616866,Bi2NdNi2,ICSD,700,0.57696116,0.15983129
2202182,C6H16Cl4N2Zr,COD,700,0.57695866,0.09337514
100296,O15Pb4SSi3Zn2,ICSD,1000,0.5769562,0.14695619
2005342,C22H28N6NiS4,COD,1000,0.5769426,0.08148468
2216464,C13H23N3O7S,COD,1000,0.5769391,0.0815619
7100179,C26H16N3,COD,1000,0.5769298,0.11000179
2215041,C17H23N5O8,COD,1000,0.5769206,0.1060397
413273,Ba5P4,ICSD,1000,0.57691866,0.111339554
2208304,C15H17N5O3,COD,1000,0.5769105,0.088682935
4023709,C18H31NO7,COD,1000,0.5769077,0.07988308
2208392,C13H22CuN6O6,COD,1000,0.57690644,0.102205016
2003362,C20H24N10O,COD,1000,0.57690215,0.08040245
2208550,C16H17N5O6,COD,1000,0.5768977,0.095700294
2100727,Al17Na4O20,COD,1000,0.57689536,0.098672375
2212567,C28H44CuN14O4S2,COD,1000,0.57689476,0.08020732
1521678,B5H9,COD,1000,0.57689226,0.07161361
7004319,C36H47O19Tb,COD,700,0.5768901,0.11015166
2206872,C6H16EuNO12,COD,700,0.5768838,0.122796
2228563,C6H4N,COD,1000,0.5768748,0.09252873
7108674,C7H6,COD,1000,0.57686746,0.114815965
58780,BiDyPt,ICSD,700,0.57686704,0.21192381
23952,N4O3S4,ICSD,1000,0.5768511,0.12373531
2101912,C11H15O4P,COD,1000,0.5768449,0.08856341
152047,In20Rh9Tm10,ICSD,700,0.57684004,0.13118736
4512053,C7H4N2,COD,1000,0.57682824,0.09105431
2005955,C10H24Cl4CuN4Zn,COD,1000,0.5768139,0.10643093
88210,GeVZr,ICSD,1000,0.576809,0.12543716
2218547,C26H30I4N4NiO4,COD,1000,0.57680583,0.08791107
2227682,C5H9NO,COD,1000,0.57679725,0.07971886
2003285,C9H12N2O4S2,COD,1000,0.5767964,0.08481035
2211310,C16H18FeO8,COD,700,0.57678974,0.09615033
4020798,C22H24O11S2,COD,1000,0.5767807,0.09632946
7150918,C16H12N,COD,1000,0.5767685,0.09870357
2206701,C17H20N8O14,COD,1000,0.57676744,0.09815137
75430,AsCu4KS4,ICSD,700,0.57676417,0.14190765
2013251,C15H25ClN6O4,COD,1000,0.5767588,0.09373526
249687,Ba2F2Fe2OSe2,ICSD,1000,0.57675254,0.22061923
2222086,C8H12N2O3S2,COD,1000,0.57674885,0.091989875
7204664,C18H22N4O7,COD,1000,0.57673943,0.0924232
7036441,Na3O4Pu,COD,1000,0.5767357,0.14877194
2017478,C11H16N2O3,COD,1000,0.5767341,0.08762559
2103869,C15H19N5O2,COD,1000,0.5767263,0.08508037
2000763,C7H14NO4S,COD,1000,0.5767243,0.07371829
1511592,B6Co4O13,COD,1000,0.57672364,0.09856843
2212595,C11H9N,COD,1000,0.57672036,0.0870808
2009107,Cl3H6InO3,COD,700,0.57671684,0.168414
2006030,C8H18B8ClIrP2,COD,1000,0.5767155,0.11769679
7103045,C13H17NO6,COD,1000,0.57671165,0.080494866
2202331,C4H12CrN2O4,COD,700,0.5767075,0.12871405
4112596,C20H12N3,COD,1000,0.5767025,0.08482957
7051696,C9H13N5S,COD,700,0.57669884,0.0964037
160891,Al9B12Eu3O34,ICSD,1000,0.57669765,0.10525851
10088,C10BrInO10Re2,ICSD,1000,0.5766963,0.15252823
2000972,C8H10O3S,COD,1000,0.5766909,0.07317334
2200943,C10H5N,COD,1000,0.5766891,0.111856095
613223,B4Co4Pr,ICSD,1000,0.5766868,0.20630908
281519,C4H8AgBF4N8,ICSD,1000,0.57668597,0.109428525
602515,Lu2Ni12P7,ICSD,700,0.57668304,0.107460804
4321768,C8H7KO2Se,COD,1000,0.57668054,0.10541638
4061429,C26H44EuO2Si4,COD,1000,0.5766731,0.094117805
40671,Be2Ca3H10O20P4,ICSD,1000,0.5766724,0.085540235
635781,Gd5Ge10Rh4,ICSD,700,0.57666826,0.111535355
4505700,C17H12N3,COD,1000,0.5766542,0.10494584
2003739,C8H11NO3S2,COD,1000,0.5766517,0.08208655
1505230,C32H53O18,COD,1000,0.57663774,0.09378593
426336,Cl12CuH32O22W6,ICSD,700,0.5766186,0.1443538
2225539,C8H9N3O3,COD,1000,0.5766089,0.08682589
7102112,C26H25FeP,COD,1000,0.5766051,0.10374561
2208654,C35H44N12O27S3,COD,1000,0.57660365,0.08837765
622147,Ce3Si2,ICSD,1000,0.5766011,0.14931741
2229568,C17H25N3O3,COD,1000,0.5766003,0.092125595
2005606,C3H5N3,COD,1000,0.5765981,0.10324956
2004820,C12H32CaO19,COD,700,0.5765913,0.10524865
4061715,C12H27In,COD,1000,0.57659096,0.10491803
2218715,C11H15N3O6,COD,1000,0.5765895,0.1032633
629827,DyH3,ICSD,1000,0.5765845,0.13400878
154229,ClErH6K4O21P6,ICSD,1000,0.57658446,0.18911657
2103283,C16H19N5O4,COD,1000,0.5765776,0.08099657
4319723,K3LaP2S8,COD,1000,0.57657546,0.11342734
4029331,C39H24N2,COD,1000,0.57656574,0.10915628
2011324,C14H18N2O5,COD,1000,0.576562,0.07800232
2220231,C10H15ClN2O4,COD,1000,0.57655996,0.09198071
2008286,C5H9,COD,1000,0.57655114,0.10702431
245162,Tb13Zn59,ICSD,700,0.57654786,0.09118626
419822,Ga3RbS5,ICSD,700,0.57654566,0.09470744
2201771,H8K2MnO16P4,COD,1000,0.5765211,0.11880561
2200032,C15H15ClN2,COD,1000,0.5765093,0.09799139
2228997,C14H20CoO8,COD,700,0.57650644,0.087224156
2014293,C5H3N2,COD,1000,0.5765038,0.090664886
604433,BiMo6S8,ICSD,1000,0.57650167,0.11019373
4060235,C5H7O2Tl,COD,700,0.57649904,0.14815015
261333,B4GeO9Rb2,ICSD,1000,0.5764967,0.12598988
7050974,C24H31FeO8,COD,700,0.5764933,0.09398923
58674,BaPo,ICSD,1000,0.5764899,0.15407526
2222289,C12H13ClN3S,COD,1000,0.5764826,0.104429826
2225360,C8H12N2O9,COD,1000,0.57648,0.09830512
23264,Ga2Pb2S5,ICSD,700,0.57647556,0.16844063
2005762,Al2Fe3Si4,COD,1000,0.57647383,0.1575844
85992,GdGeRh,ICSD,1000,0.5764733,0.106386095
2213357,C8H12BrIr,COD,700,0.576473,0.13751161
2222848,C14H18N6O,COD,1000,0.57645935,0.07577587
4318449,Cl2GaH,COD,1000,0.5764577,0.11795479
646164,Ni12P7Tb2,ICSD,700,0.57645744,0.09324134
7051258,C24H17N4,COD,1000,0.57645744,0.12113033
652783,Sn3Ti5,ICSD,1000,0.576457,0.0938023
2204784,C10H15NO3,COD,1000,0.57645684,0.09503797
78770,BaBr6Th,ICSD,1000,0.5764545,0.14328666
2009366,C16H24Cl4N8O3Re2,COD,700,0.5764307,0.12092742
7053897,C27H20N2,COD,1000,0.5764263,0.110750705
2200696,C6H14O3,COD,1000,0.576426,0.09591162
