# List of unique stable 3D crystal structures from the COD (free) and ICSD (not free) databases.
# Created by Nicola Marzari’s group involving some cleaning to remove implausible materials.
formula,database,id
Ho2O7Ru2,COD,1531107
Ho2O7Si2,ICSD,23619
Ho2O7Sn2,ICSD,82961
Ho2O7Ti2,ICSD,191616
Ho2Pb3S12Sn3,ICSD,160099
Ho2PbPd2,COD,1532877
Ho2PbS4,ICSD,639553
Ho2Pt,ICSD,639592
Ho2Re3Si5,ICSD,639617
Ho2Rh3Sn5,ICSD,639639
Ho2RhSi3,ICSD,639636
Ho2S3,ICSD,639664
Ho2S4Sr,ICSD,639669
Ho2S4Zn,ICSD,639680
Ho2S5Zr,ICSD,639681
Ho2Sb5,ICSD,412685
Ho2Se3,ICSD,639705
Ho2Se4Yb,ICSD,639718
Ho2Si4Ti3,COD,1531845
Ho2Te3,ICSD,639761
Ho2Te5,ICSD,639768
Ho2Zn17,ICSD,639794
Ho3In5,ICSD,639331
Ho3InN,ICSD,98505
Ho3InS6,ICSD,639344
Ho3Ir,ICSD,639347
Ho3Ir2,ICSD,639352
Ho3Ir4Si13,ICSD,600540
Ho3LaS6,ICSD,639369
Ho3NSe3,ICSD,420157
Ho3NdS6,ICSD,639445
Ho3Ni,ICSD,639451
Ho3Ni2,ICSD,639449
Ho3Ni6Si2,ICSD,639508
Ho3O3Sb,COD,4102592
Ho3O6Sc,ICSD,23480
Ho3O7Re,ICSD,245106
Ho3O7Ta,ICSD,55656
Ho3Os,ICSD,639528
Ho3Os4Si13,ICSD,600537
Ho3Pd4,ICSD,639562
Ho3PrS6,ICSD,639588
Ho3Pt,ICSD,639596
Ho3Pt23Si11,ICSD,236866
Ho3Pt4,ICSD,639601
Ho3Rh2,ICSD,639619
Ho3Ru,ICSD,639642
Ho3Ru4Si12,ICSD,600083
Ho3Sn7,ICSD,174438
Ho3Tl5,ICSD,639785
Ho44Ru25,ICSD,639645
Ho4In20Ni11,ICSD,186532
Ho4In5S13,ICSD,639345
Ho4InIr,ICSD,418270
Ho4InRh,ICSD,417517
Ho4Mo4O11,ICSD,69577
Ho4O7S3Si2,ICSD,95966
Ho4Sb3,ICSD,601431
Ho5I7Ru,ICSD,427107
Ho5In3,ICSD,639329
Ho5In4Ni2,ICSD,639338
Ho5In4Pd2,ICSD,165136
Ho5Ir2,ICSD,639350
Ho5Ir3,ICSD,639353
Ho5Mg24,ICSD,639380
Ho5Ni19P12,ICSD,56230
Ho5Ni2Sb,COD,1521634
Ho5NiPb3,ICSD,152605
Ho5NiSb2,ICSD,152688
Ho5O12Re2,COD,1526485
Ho5P12Ru19,ICSD,639543
Ho5Pb3,COD,2310216
Ho5Pb4,ICSD,639547
Ho5PdSb2,ICSD,180045
Ho5Pt3,ICSD,639590
Ho5Pt4,ICSD,639602
Ho5Rh3,COD,1522407
Ho5Ru2,ICSD,639641
Ho5S7,ICSD,639657
Ho5Sb3,ICSD,159829
Ho5Si3,ICSD,415743
Ho5Si4,ICSD,602456
Ho5Sn3,COD,2310217
Ho5Tl3,ICSD,639784
Ho6Mn23,COD,1522284
Ho6MnTe2,ICSD,182411
Ho6Ni2Sn,ICSD,639518
Ho6O12W,COD,1525901
Ho6Zn23,ICSD,639793
Ho7I12Ni,ICSD,424536
Ho7I12Os,ICSD,424454
Ho7I12Pt,ICSD,424537
Ho7Rh3,ICSD,639621
Ho8Mg12Zn61,ICSD,240202
HoI3O9,ICSD,417486
HoIS,ICSD,425285
HoIn,COD,2310227
HoIn2Ni9,ICSD,192649
HoIn3,COD,1523780
HoIn5Rh,ICSD,155805
HoInIr,ICSD,414477
HoInMg,ICSD,55103
HoInNi,ICSD,55849
HoInPd,ICSD,153007
HoInPt,ICSD,411457
HoInPt2,ICSD,639343
HoInPt4,ICSD,639342
HoInRh,ICSD,412916
HoInZn,ICSD,639346
HoIr,COD,2310186
HoIr2,COD,1523599
HoIr2Si2,ICSD,639357
HoIrSi,COD,1526725
HoIrSi3,ICSD,639360
HoIrSn,ICSD,639364
HoK2O8PW,COD,2220020
HoK3O7Si2,ICSD,412524
HoK3O8V2,ICSD,248848
HoK3O9Si3,ICSD,63048
HoKO12P4,ICSD,20638
HoKO8W2,ICSD,182626
HoKS2,COD,2020013
HoLaO3,ICSD,189420
HoLaS3,ICSD,639367
HoLi3Sb2,ICSD,191302
HoLiO12P4,COD,2220941
HoLiO2,ICSD,109172
HoLiO8W2,ICSD,261836
HoLiS2,ICSD,44959
HoLiSe2,ICSD,44965
HoLiSn,ICSD,603145
HoLiSn2,ICSD,639377
HoMg,COD,1523869
HoMg2,ICSD,55550
HoMgSn,ICSD,183528
HoMn12,ICSD,26825
HoMn2,COD,1523076
HoMn2O5,ICSD,84354
HoMn2Si2,ICSD,55814
HoMn6Sn6,ICSD,57390
HoMnO3,ICSD,157395
HoMnSi,ICSD,83992
HoMnSn2,ICSD,639422
HoMo2O9Sb,ICSD,422106
HoMo6S8,ICSD,639425
HoMo6Se8,ICSD,639431
HoMoNa2O8P,ICSD,250439
HoN,COD,9008644
HoN3O9,ICSD,192263
HoN7O17,ICSD,4248
HoNa2O8PW,ICSD,424738
HoNaO7P2,ICSD,419049
HoNaS2,COD,4030529
HoNaSe2,ICSD,639444
HoNbO4,ICSD,73392
HoNi,COD,1527413
HoNi10Si2,COD,1531718
HoNi2,COD,1522472
HoNi2P2,ICSD,639493
HoNi2Sb2,ICSD,639499
HoNi2Si2,ICSD,56232
HoNi3,ICSD,639455
HoNi4P2,ICSD,601113
HoNi4Si,ICSD,290737
HoNi5,ICSD,104428
HoNi5Si3,ICSD,639504
HoNiO3,ICSD,191793
HoNiP,ICSD,639495
HoNiSb,ICSD,639500
HoNiSb2,ICSD,658216
HoNiSi2,ICSD,83917
HoNiSn,ICSD,600637
HoNiSn2,ICSD,639514
HoO12P4Rb,ICSD,54094
HoO14P5,COD,1007240
HoO2Rb,COD,1528049
HoO3Sc,ICSD,99546
HoO3V,COD,1524091
HoO4P,COD,9001657
HoO4Ta,ICSD,153363
HoO4V,ICSD,192833
HoO6ReSr2,ICSD,25403
HoO6RhSr3,ICSD,51056
HoO6RuSr2,ICSD,93360
HoO6SbSr2,ICSD,150864
HoO6Sr2Ta,ICSD,191678
HoO9P3,ICSD,420117
HoOs2,ICSD,639530
HoOs2Si2,ICSD,639534
HoP,COD,9008645
HoP2Ru2,ICSD,602102
HoP5,ICSD,409185
HoPS,ICSD,639545
HoPS4,ICSD,416186
HoPb3,ICSD,104431
HoPd,COD,1522386
HoPd2,ICSD,30847
HoPd2Si,ICSD,639571
HoPd2Si2,ICSD,602292
HoPd2Sn,COD,1522430
HoPd3,COD,1523781
HoPd3S4,ICSD,639568
HoPdSb,ICSD,108547
HoPdSn,ICSD,639581
HoPdTl,COD,1523617
HoPdZn,ICSD,183342
HoPo,COD,4031186
HoPt,ICSD,639605
HoPt2,COD,1523545
HoPt2Si,ICSD,639610
HoPt2Si2,ICSD,639612
HoPt3,COD,2310228
HoPtSb,ICSD,56237
HoPtSi,ICSD,639611
HoPtSn,COD,1523482
HoRbS2,COD,4030786
HoRbSe2,COD,4318776
HoRe2,ICSD,639616
HoRh,COD,1523385
HoRh2,COD,1522391
HoRh2Si2,ICSD,602159
HoRh3Si2,ICSD,56243
HoRh5Si3,ICSD,86037
HoRhSi,ICSD,56240
HoRhSn,ICSD,639638
HoRhZn,ICSD,419898
HoRu2,ICSD,639646
HoRu2Si2,ICSD,639648
HoRuSi,ICSD,88066
HoS,COD,9008646
HoS2,ICSD,56245
HoS2Tl,ICSD,639673
HoS3Sc,ICSD,639667
HoSb,COD,9008647
HoSb2,ICSD,26220
HoSbZr,ICSD,107071
HoSe,COD,9008648
HoSe2,ICSD,639707
HoSe2Tl,ICSD,106992
HoSi,ICSD,182234
HoSi2,ICSD,639750
HoSi3,ICSD,710068
HoSiTi,ICSD,88117
HoSn2,ICSD,168679
HoSn2Zn,ICSD,183311
HoSn3,ICSD,602856
HoTc2,ICSD,639759
HoTe,COD,9008649
HoTe2,ICSD,639765
HoTe2Tl,ICSD,639771
HoTl,COD,1523870
HoTl3,COD,1522648
HoZn,COD,1522549
HoZn12,ICSD,639800
HoZn2,COD,1523448
HoZn3,COD,2106109
HoZn5,ICSD,639802
I,ICSD,201246
I10IrTb6,ICSD,424438
I10IrY6,ICSD,74650
I10KOsPr6,ICSD,78904
I10La6Os,COD,8102892
I10Mo3Te10,ICSD,80206
I10NiY6,COD,2239531
I10OsTb6,ICSD,424439
I10OsY6,ICSD,74649
I10PtY6,ICSD,424468
I10RuY6,ICSD,74645
I10Ta7Te24,COD,2007469
I11Nb6,ICSD,26103
I12K2La6Os,ICSD,85765
I12K4OTi4,ICSD,413504
I12La6NaOs,ICSD,93828
I12La6OsSr,ICSD,94879
I12MnTb7,ICSD,424444
I12NiTb7,ICSD,424445
I12PtTb7,ICSD,424446
I12RhTb7,ICSD,424447
I12RuTb7,ICSD,424448
I14K4La6Os,ICSD,87997
I14KZr6,COD,4124463
I14Mo6Pb,ICSD,36574
I15La10Os2,ICSD,83856
I19Nb7S2,ICSD,83235
I20Se28Ta7U4,ICSD,380350
I22Mo6Nb4O,ICSD,421599
I24Lu20Os5,ICSD,421639
I2In,ICSD,201607
I2K2MoO12U,ICSD,281056
I2K4O9,ICSD,25694
I2K9Li3O13,ICSD,62102
I2KO8V,COD,4000169
I2La,COD,1529708
I2La2O4Si,ICSD,72653
I2La2P,ICSD,418010
I2La2Te,ICSD,240698
I2Li5S3Sb,ICSD,413355
I2LiO8V,COD,2015545
I2Mg,COD,9009108
I2MgO6,ICSD,415820
I2Mn,COD,9009110
I2MnO6,ICSD,415822
I2Mo,COD,1529547
I2N2S,ICSD,72363
I2Na4O,COD,9007749
I2NbO,ICSD,36255
I2Nd,ICSD,72190
I2Ni,COD,9009133
I2O11S2,ICSD,428527
I2O15S4,ICSD,427675
I2O18S5,ICSD,427676
I2O2Pb3,COD,1530204
I2O6Pb,ICSD,426226
I2O6Pb3Se2,ICSD,422641
I2O6Pd,COD,4316838
I2O6S,ICSD,6220
I2O6Zn,ICSD,415821
I2O7Ti,ICSD,424632
I2O8RbV,COD,4000170
I2O8U,COD,4002306
I2OSr2,COD,8102957
I2OTa,COD,2004011
I2P,COD,2004493
I2P28Pb5,ICSD,419819
I2P4S3,COD,2001900
I2P4Se3,COD,2106415
I2Pb,COD,9009141
I2Pd,ICSD,25120
I2PdTe,ICSD,409062
I2Pr,COD,1523060
I2Pt,ICSD,60760
I2SSn2,ICSD,50
I2Si,ICSD,49761
I2Sm,ICSD,87387
I2Sn,ICSD,2831
I2Sr,ICSD,203137
I2Te2Th,COD,1526370
I2Th,ICSD,22233
I2Tm,ICSD,43731
I2V,ICSD,246907
I2Yb,ICSD,77907
I2Zn,ICSD,48016
I2Zr,ICSD,26418
I3In,ICSD,23136
I3InO9,COD,7202508
I3IrTe6,ICSD,423670
I3IrY3,ICSD,71524
I3KO11U,ICSD,413873
I3KO9,COD,9016321
I3KTi,ICSD,154261
I3KTm,ICSD,72343
I3La,ICSD,31596
I3La3P,ICSD,411801
I3La3Pb,COD,8100231
I3La3Ru,COD,4319190
I3La3Sb,ICSD,411804
I3La4Si4,ICSD,407247
I3La5Si5,ICSD,407248
I3LaO9,COD,4331668
I3Li2O9Rb,ICSD,14045
I3LiSc,ICSD,73339
I3Lu3Na2O12Te4,ICSD,420167
I3LuO9,ICSD,416691
I3Mn2O5Sb3,ICSD,190856
I3MnTl,ICSD,26421
I3MoTe6,ICSD,421881
I3N,COD,9014796
I3NaO8,ICSD,418336
I3Nb,ICSD,109145
I3Nb10Se40,COD,2105476
I3NbO,ICSD,418088
I3NbSe,ICSD,410743
I3NbTe,ICSD,35377
I3NdO9,ICSD,152757
I3Np,ICSD,31593
I3O13RbV2,COD,4000172
I3O13TlV2,ICSD,188089
I3O9Pr,ICSD,417481
I3O9Sc,ICSD,411945
I3O9Sm,ICSD,250451
I3O9Tb,ICSD,417484
I3O9Tl,ICSD,247059
I3O9Tl2,ICSD,247060
I3O9Y,ICSD,417479
I3O9Yb,ICSD,416690
I3OW,ICSD,65183
I3OsPr3,ICSD,84701
I3P,ICSD,311
I3Pb2S2Sb,ICSD,418344
I3PbRb,ICSD,161482
I3PbTl,COD,7221381
I3Pr3Pt,ICSD,71515
I3Pr3Ru,ICSD,71522
I3Pt,ICSD,47120
I3Pu,ICSD,31594
I3Rb,ICSD,61348
I3RbSn,ICSD,400934
I3RbTi,ICSD,26457
I3RbV,ICSD,26455
I3RbYb,ICSD,86314
I3Re,ICSD,25114
I3RhTe6,ICSD,423671
I3RuY3,ICSD,71523
I3S24Sb,COD,1527148
I3S2SbSn2,ICSD,23344
I3Sb,ICSD,30906
I3Si,COD,2004953
I3Th,COD,1008186
I3Ti,COD,1528314
I3Tl,ICSD,61349
I3U,COD,1008021
I3Y,COD,2206574
I3Zr,COD,5910008
I47W15,ICSD,380385
I4InLi,ICSD,36599
I4InLiO12,ICSD,422056
I4InNa,ICSD,65463
I4InNaO12,ICSD,422057
I4InRb,ICSD,36601
I4K2MoO14,COD,4308968
I4K2O20U3,COD,4320034
I4LaNd,ICSD,413994
I4LaSm,ICSD,413996
I4LaSr,ICSD,412275
I4Li2Zn,ICSD,69034
I4Mn3O4Sb2,ICSD,190857
I4NaO12Y,ICSD,171251
I4Nb,ICSD,23916
I4Nb4OTe9,ICSD,72016
I4Nb4Te17,ICSD,54072
I4NpO12,COD,4308168
I4O12Pu,COD,4308170
I4O12Zr,COD,2310431
I4O15U,COD,4307592
I4O20Rb2U3,ICSD,93861
I4O20Tl2U3,ICSD,93862
I4OTa4Te9,COD,2007468
I4OTe9Ti4,ICSD,82142
I4Pt,COD,1527189
I4Rb2Zn,ICSD,56425
I4S16Sn,ICSD,33605
I4STl6,COD,4001792
I4SeTl6,COD,4106340
I4Si,COD,1525681
I4Sn,COD,1010043
I4Ta,ICSD,391406
I4Te,ICSD,79
I4Th,ICSD,23942
I4Ti,ICSD,39820
I4Tl2Zn,ICSD,37099
I4U,COD,1008071
I4Zr,ICSD,8068
I5In3Sn,ICSD,74762
I5InPb2,ICSD,151997
I5InSn2,ICSD,151996
I5IrTe8,ICSD,425201
I5K2NORu,ICSD,68670
I5K2Pr,ICSD,48192
I5K2U,ICSD,74857
I5La2,COD,8100408
I5LaO16Ti,COD,4308966
I5LaO16V,ICSD,168505
I5Nb,COD,7221145
I5Nd2Rb,ICSD,300289
I5NiPr4,ICSD,84700
I5PbTl3,ICSD,86895
I5Pr2,ICSD,56830
I5Pr4Ru,ICSD,71161
I5RuY4,ICSD,71056
I5Ta,ICSD,418486
I6InO18Rb3,ICSD,422058
I6K2O18Zr,ICSD,192438
I6K2Pt,ICSD,37190
I6K2Re,COD,4313464
I6K2Tc,ICSD,65510
I6K2Te,ICSD,23649
I6Li2U,ICSD,83297
I6Mo3Se7Te,COD,4308082
I6MoO18Rb2,ICSD,413880
I6Na2U,ICSD,71472
I6NbSe2Te2,ICSD,66910
I6NbTe4,ICSD,78371
I6O18Rb2Zr,ICSD,414091
I6OSm4,COD,2207378
I6OSr4,COD,2200256
I6Pb5S2,ICSD,25304
I6PbTh,ICSD,73139
I6PbTl4,COD,7221245
I6PdRb2,COD,1526583
I6PtRb2,ICSD,37191
I6Rb2Sn,COD,1010052
I6Rb2Te,ICSD,36009
I6Rb4Tm,ICSD,85846
I6Rb4Yb,ICSD,72344
I6SSn4,COD,7221344
I6SnTh,ICSD,73138
I6TeTl2,ICSD,99128
I7InTe,ICSD,407981
I7La4N2Na,ICSD,419946
I7N2NaNd4,ICSD,419949
I7N2NaPr4,ICSD,419948
I7Nb3OTe8,ICSD,72015
I7Nb3S,COD,2006832
I7Nb3Te,ICSD,86724
I7Re3Te7,ICSD,50240
I7SeTa3,ICSD,82791
I7Ta3,COD,1527126
I7Ta3Te,ICSD,82792
I8Nb3,ICSD,25767
I8O25Pr30Se58Ti24,ICSD,411065
I8Pt3,ICSD,60761
I8PtTa4Te16,ICSD,67922
I8Se9Ta4,COD,4312159
I9Nb6S,ICSD,71151
IIn,COD,9008983
IIn3Te3,ICSD,66032
IInSe,COD,1525203
IInTe,COD,1525202
IK,ICSD,61661
IK3O,ICSD,36512
IK3O5,COD,1525398
IK4LiO6,ICSD,202560
IK4P21,ICSD,391275
IKMoO6,ICSD,59645
IKNiO6,ICSD,60313
IKO3,COD,1530118
IKO4,COD,1010306
ILa,COD,4343902
ILa2Ni2,ICSD,165262
ILa3S8Si2,COD,2201253
ILa5Pb3,COD,8100095
ILa5Sn3,COD,1532439
ILaO9V2,ICSD,168504
ILi,ICSD,44781
ILi6PS5,ICSD,421083
ILi7N2,COD,1528849
ILiMoO6,ICSD,156006
ILiO3,COD,1529711
ILiO4,ICSD,400552
ILiO4Zn,ICSD,190875
ILuO,COD,2216822
IMnSbSe2,COD,2013470
IMoO6Rb,ICSD,280858
IN,COD,9015547
IN2O6,COD,9014991
IN3Rb2,ICSD,202078
INSr2,COD,2215222
INTh,ICSD,35750
INTi,ICSD,27394
INU,ICSD,25689
INZn2,ICSD,425735
INZr,ICSD,190381
INa,COD,9015919
INaNiO6,ICSD,23543
INaO2,COD,1010624
INaO3,COD,1530808
INaO4,COD,2106357
INaO6Pb2,ICSD,428081
INaO6Sr2,ICSD,425447
INb2Te6,ICSD,71516
INb3Se12,COD,1527787
INb4Te12,COD,2001608
INbO2,ICSD,418061
INbSe,COD,1008284
INbTe4,ICSD,67532
INd3S8Si2,ICSD,411782
INdO9V2,ICSD,192529
INi2Pr2,ICSD,84702
INpO,COD,4031410
INpO5,COD,4313775
IO10Pu2,COD,4309291
IO12P3Pb5,ICSD,184847
IO2,ICSD,63651
IO2Sm2,ICSD,416706
IO3,ICSD,182673
IO3Rb,COD,5910051
IO3Tl,ICSD,76967
IO4PPb2,ICSD,427716
IO4PSr2,ICSD,427717
IO4Rb,COD,1521183
IO4Tl,ICSD,52342
IO5Rb3,ICSD,4326
IO6PbRb,ICSD,73615
IO6RbSn,ICSD,73614
IO7Sb5,ICSD,2396
IO7VZn2,ICSD,250861
IO9PrV2,ICSD,192528
IO9SmV2,ICSD,192530
IOPr,COD,1530611
IOPu,COD,9009180
IORb3,ICSD,78776
IOSc,ICSD,419335
IOTm,COD,2310429
IP21Rb4,ICSD,391274
IP3Se4,ICSD,62673
IPdTe,ICSD,50987
IPr3S8Si2,ICSD,411781
IRb,ICSD,61523
IS8Si2Sm3,ICSD,411783
IS8Si2Tb3,ICSD,411784
ISSb,ICSD,85299
ISSm,COD,1008317
ISbSe,COD,1008204
ISbTe,COD,1008205
ISe4Tc3,ICSD,421197
ISe8Ta2,ICSD,35190
ITaTe4,ICSD,67533
ITe,COD,2000148
ITe2,COD,1527658
ITl,ICSD,60491
In,COD,9012378
In10Pb6S21,COD,1524745
In11K8,ICSD,370002
In11La5Ni6,ICSD,639855
In11Mo40O62,ICSD,61264
In11Nd5Ni6,ICSD,410093
In11Ni6Pr5,ICSD,62893
In11Rb8,ICSD,370033
In11S18,COD,4115100
In11Sr28,ICSD,413804
In11Sr3,COD,4312555
In12K2Se19,COD,1526619
In12Te23,COD,4334474
In13Pd6Yb2,ICSD,391130
In14K3Mg20,COD,4332303
In16Pt7Tb2,ICSD,415513
In16S33Zn4,COD,4123975
In20Lu10Ni9,ICSD,600963
In20Ni11Sm4,ICSD,426567
In20Ni11Tb4,ICSD,418921
In20Ni11Y4,ICSD,413460
In20Ni9Tm10,ICSD,600962
In20Rh9Tm10,ICSD,152047
In21La4Pd10,ICSD,412802
In21Nd4Pd10,ICSD,412805
In21Pd10Pr4,ICSD,412804
In21Pd10Sm4,ICSD,412806
In21Pd10Th4,ICSD,240073
In22Nd6Pt13,ICSD,415864
In23Pt12Tb6,ICSD,412577
In2Ir,ICSD,639818
In2IrLa,ICSD,414479
In2IrLi,COD,1527270
In2IrNd,ICSD,414475
In2IrSm,ICSD,414473
In2IrSr,ICSD,410401
In2K12Se9,ICSD,419589
In2K2P3Se10,COD,4314712
In2K2Sb3,COD,9015376
In2K4O21Si8,COD,4308063
In2KNa9O8,ICSD,62065
In2La,ICSD,51951
In2LaNi9,ICSD,192640
In2LaPd,ICSD,413448
In2LaRh,ICSD,412431
In2Li2S6Si,ICSD,262642
In2Li2Se6Si,ICSD,262644
In2Li3,COD,7221246
In2Li3O12P3,ICSD,60948
In2LiPd,ICSD,106803
In2LiPt,ICSD,106804
In2LiRh,ICSD,106806
In2LiRu,ICSD,639896
In2Mg,ICSD,423608
In2Mg5,ICSD,109097
In2MgS4,COD,9012321
In2Mn2O7,ICSD,56517
In2MnNiO6,ICSD,237528
In2MnS4,COD,9012325
In2MnSe4,ICSD,639980
In2MnTe4,ICSD,639984
In2Mo15Se19,ICSD,23273
In2Mo3O12,ICSD,27723
In2MoO10Te2,COD,7001534
In2NSr4,ICSD,62536
In2Na2Sb3,ICSD,300192
In2Na3O12P3,ICSD,84776
In2Na5Te6,ICSD,67281
In2NdNi9,ICSD,600166
In2Ni21P6,ICSD,68998
In2Ni3S2,ICSD,640134
In2Ni3Se2,ICSD,640141
In2Ni9Pr,ICSD,189069
In2Ni9Sm,ICSD,192644
In2Ni9Tb,ICSD,192647
In2Ni9Y,ICSD,192651
In2NiPr,ICSD,411077
In2NiS4,ICSD,640128
In2NiTb,ICSD,59450
In2NiY,ICSD,413459
In2NiYb,ICSD,414077
In2O12S3,ICSD,79302
In2O12Se4Zn,ICSD,263061
In2O12W3,COD,1533055
In2O15Se6,COD,4001639
In2O3,ICSD,181835
In2O49P12Si2Ti6,ICSD,416322
In2O4Sr,COD,2002261
In2O5P,ICSD,413858
In2O5Sr2,COD,2002271
In2O5Ti,ICSD,74316
In2O5V,COD,2106725
In2O6Te,ICSD,60260
In2O7P2,ICSD,412855
In2O7Se2,ICSD,422885
In2O7Si2,COD,1527984
In2O9Pb2Si2,COD,2002881
In2O9Te3,ICSD,36394
In2P2Sr,COD,2017324
In2P3S9,COD,2106499
In2P4Sr3,ICSD,61335
In2Pb4Sb4Se13,COD,4302601
In2PbS4,COD,1524744
In2Pd8Se,ICSD,290932
In2PdPr,ICSD,413449
In2PdSr,ICSD,410402
In2PdYb,ICSD,410437
In2Pt,COD,9009034
In2Pt3,ICSD,59498
In2PtSr,ICSD,410400
In2PtYb,ICSD,424100
In2Rb2Sb3,COD,2005745
In2Rb4S5,ICSD,23253
In2Rh3S2,ICSD,420726
In2RhSm,ICSD,412430
In2RhSr,ICSD,410403
In2RhYb,ICSD,152048
In2S3,COD,7221366
In2S4Sr,ICSD,300176
In2S4Yb,ICSD,640404
In2S4Zn,ICSD,44637
In2S5Zn2,ICSD,42666
In2S6Zn3,ICSD,68645
In2S7Sn3,ICSD,68366
In2Sb6Sr5,ICSD,36468
In2Sb6Yb5,COD,1526631
In2Sb6Zn9,COD,4302480
In2Se3,ICSD,1376
In2Se4Sr,ICSD,41555
In2Se4Yb,ICSD,640533
In2Se4Zn,COD,5910326
In2Sr,ICSD,414235
In2SrTe4,ICSD,41167
In2Te,ICSD,640618
In2Te3,ICSD,44364
In2Te4Zn,COD,5910286
In2Te5,COD,2106460
In2Yb,ICSD,640709
In2Zr,ICSD,640720
In3Ir,ICSD,407548
In3K3O16P4,ICSD,180433
In3K5O21Si7,COD,4308062
In3K5P6Se19,COD,4314711
In3La,ICSD,51953
In3Li13,ICSD,51963
In3Lu,ICSD,639910
In3Lu5,ICSD,639912
In3Mg,ICSD,51978
In3MgSr,COD,4339489
In3Mo11O17,ICSD,73112
In3Na7Se8,ICSD,300178
In3Nd,ICSD,657243
In3Ni2,ICSD,640109
In3Np,ICSD,657654
In3O12Sb5,ICSD,68240
In3O8P2,COD,2101629
In3Pd2,ICSD,640231
In3Pd5,ICSD,59480
In3Pr,ICSD,59489
In3Pt2,ICSD,640301
In3Pu,ICSD,59513
In3Rb2,ICSD,370026
In3RbS5,ICSD,59667
In3Rh,ICSD,640336
In3Rh2Sr2,ICSD,410985
In3Rh2Ti3,ICSD,410967
In3Rh3Y14,ICSD,245700
In3Ru,ICSD,640343
In3S4,ICSD,640361
In3S5Tl,ICSD,402124
In3Sc,ICSD,59524
In3Sm,ICSD,640538
In3Sr,ICSD,640581
In3Sr5,ICSD,640583
In3Tb,ICSD,640594
In3Tb5,ICSD,640598
In3Te4,ICSD,44655
In3Th,ICSD,59551
In3Tm,ICSD,640678
In3Tm5,ICSD,640673
In3U,ICSD,59565
In3Y,ICSD,59569
In3Y5,ICSD,640690
In3Yb,ICSD,59574
In3Yb8,COD,1523408
In3Zr,ICSD,59578
In41K17,COD,7221337
In48K3Na26,ICSD,165393
In48Na26Rb3,ICSD,165394
In4IrSr,ICSD,417836
In4K,ICSD,51947
In4K14O13,ICSD,67961
In4La2Pd3,ICSD,189380
In4LaNi,ICSD,411746
In4LaPd2,ICSD,183347
In4Li5,ICSD,639879
In4Lu5Ni2,ICSD,106807
In4Lu5Pd2,ICSD,165139
In4Na7O32P9,ICSD,93138
In4NdNi,ICSD,640077
In4NdPd2,ICSD,183350
In4Ni2Sc5,ICSD,414505
In4Ni2Tb5,ICSD,186561
In4Ni2Tm5,ICSD,190739
In4NiPr,ICSD,640124
In4NiSr,ICSD,418178
In4NiYb,ICSD,640172
In4O21P6,ICSD,412856
In4O7Rb2,ICSD,6321
In4PbSr3,ICSD,415937
In4Pd17Se4,ICSD,190088
In4Pd2Pr,ICSD,183349
In4Pd2Tb5,ICSD,165134
In4Pd2Tm5,ICSD,165138
In4Pd2Y5,ICSD,165133
In4PdSr,ICSD,418179
In4PdYb,ICSD,411398
In4Pt3Sr2,ICSD,410703
In4PtSr,ICSD,418180
In4PtYb,ICSD,412908
In4Rb,ICSD,414233
In4Rh2Sc5,ICSD,414506
In4Rh2Zr5,ICSD,391127
In4RhYb,ICSD,411393
In4S4Sn,ICSD,36513
In4Se3,ICSD,425490
In4Se4Sn,ICSD,56324
In4Sr,ICSD,240135
In4Te3,COD,2106339
In4Ti3,ICSD,59553
In5IrPr,ICSD,246916
In5IrYb,ICSD,413163
In5K10Sb9,ICSD,56323
In5KS8,ICSD,40875
In5La3,ICSD,165362
In5La4S13,COD,1530037
In5La9Ru4,ICSD,183307
In5Mo18O28,ICSD,401482
In5Na24O15,ICSD,63570
In5Nd3,ICSD,640064
In5Nd4S13,COD,1530036
In5NdRh,ICSD,155802
In5NiZr2,ICSD,370041
In5Pr3,ICSD,640272
In5Pr4S13,ICSD,640277
In5PrRh,ICSD,246915
In5RbS8,ICSD,40877
In5RhTb,COD,4332287
In5RhYb,ICSD,412909
In5S12Tb3,COD,2106183
In5S13Sm4,ICSD,640373
In5S13Tb4,ICSD,640383
In5S13Y4,ICSD,640402
In5S4,ICSD,23285
In5S6Tl,ICSD,56388
In5S7Tl,ICSD,402125
In5S9,COD,7009160
In5Sb3,ICSD,640434
In5Se7Tl,ICSD,402126
In5Sm3,ICSD,422711
In5Tb3,ICSD,640589
In5Th3,ICSD,59552
In5Ti2,ICSD,401730
In5Ti8,ICSD,240166
In5Y3,ICSD,165364
In6LaNi3,ICSD,107524
In6Ni3Pr,ICSD,640122
In6O12Re,ICSD,245005
In6O12Te,ICSD,245526
In6O12W,COD,1001180
In6S7,COD,2310405
In6Se7,COD,2106208
In6Si4Tb11,ICSD,184236
In6Si4Y11,ICSD,184240
In7K2Sr,ICSD,165188
In7Pd3,ICSD,408314
In7Pt2Pu,ICSD,187206
In7Pt3,COD,8100596
In7Sr11,ICSD,159151
In7Te10,ICSD,400669
In80K39,ICSD,240093
In85K34Zn20,ICSD,152096
In8IrLa2,COD,4000240
In8IrYb2,ICSD,414480
In8La2Rh,COD,4000241
In8La4Ni7,ICSD,639857
In8N7Sr19,ICSD,155930
In8Nd2Pd,ICSD,180117
