material_id,formula,icsd_ids
mp-1120781,Ni3Se4,[]
mp-1123,HgS,"[104340, 639163, 81917, 56476, 24094, 639164, 639169, 31066, 56207]"
mp-1156,GaSb,"[635312, 44979, 635319, 53965, 190414, 635308, 635318, 635313, 635311, 44328, 635307, 41675, 635317, 44843, 53605]"
mp-12128,Li2MgIn,[51965]
mp-12533,La2Hf2O7,"[153815, 236209]"
mp-1328,SrRh2,"[105937, 650413]"
mp-13463,FeNiPt2,[42564]
mp-1349,SrPt2,"[108713, 108148]"
mp-1358,DyIr2,"[103211, 629882]"
mp-1422,GdPt2,"[150737, 636205, 636217, 636214, 104121, 636204]"
mp-1425,TiCr2,"[626917, 102851, 626918, 626910, 626124]"
mp-1584,YbIr2,"[104604, 641194]"
mp-1623,ErS,"[631063, 53414, 631056, 106619, 631067]"
mp-16486,Ce(Al2Fe)4,"[606455, 57574, 606453]"
mp-16497,ScAlCu2,[57709]
mp-1687,BaPd2,"[58671, 616027]"
mp-171,VNi3,"[105443, 647033, 647029, 647034, 105442]"
mp-17189,K3Ce(PO4)2,"[196126, 65193]"
mp-1820,YbS,"[651441, 52219, 651416, 651442, 57492, 651425]"
mp-18642,Ca(YS2)2,"[80294, 619557]"
mp-19006,MnO,"[29327, 61319, 53928, 643192, 29326, 60691, 28898, 657304, 18006, 643195, 76086, 162039, 9864, 43459]"
mp-19022,Na4FeO4,"[59585, 89702]"
mp-19086,BaCoO2,[25813]
mp-19137,K2Mn(SeO3)2,[71540]
mp-19313,Zn(FeO2)2,"[91931, 188045, 167359, 91929, 91827, 28511, 91932, 76981, 85869, 91933, 85867, 91943, 188201, 91940, 91937, 633044, 166205, 91938, 37430, 91939, 91934, 85866, 91935, 76178, 91936, 56122, 24496, 85868, 91942, 180648, 91941, 91930]"
mp-19410,ZnCr2O4,"[196119, 290592, 290591, 171898, 171892, 171890, 171893, 167365, 171889, 290593, 50047, 290018, 171896, 290590, 171891, 171899, 171895, 171897, 171894, 24495]"
mp-19473,CaNi3(P2O7)2,[74046]
mp-19476,CsFe2P5O16,[40380]
mp-19599,Ca3Cr2(SiO4)3,"[158537, 78017, 52394, 77430, 82743]"
mp-19816,Sm2In,"[59527, 59526, 640547, 640544]"
mp-19834,CeInCu2,"[102132, 600255, 620877, 620872, 106379]"
mp-20118,Cr2AgTe4,[71695]
mp-20451,LaInPt,[51956]
mp-2083,Sn2Ir,"[150761, 641054]"
mp-21433,TbTiGe,"[93643, 90393, 93642, 86726, 85906]"
mp-215,YSb,"[651732, 190091, 52399, 651734, 43632, 185498, 651737, 651741]"
mp-21774,Ca2Sn5Pt3,[410772]
mp-22129,DyGaPd,"[629728, 54588]"
mp-22319,UB12,"[655148, 615629, 615640, 189924, 23862, 615635, 24705, 615618]"
mp-22478,FeGe,"[53459, 632006, 631998, 632022, 632016]"
mp-22483,NaInTe2,[25346]
mp-22867,RbBr,"[44286, 53830, 18017, 22167, 53845]"
mp-22922,AgCl,"[56540, 56539, 157535, 56538, 64734]"
mp-23209,SrCl2,"[18011, 31172, 28964]"
mp-23241,YBi,"[58869, 617246, 617242]"
mp-23247,ZrBr3,"[23945, 32703, 4068, 165302, 35316]"
mp-2343,Mg2Sn,"[642855, 151368, 104870, 104869, 181765, 151388, 158181, 642850, 150957, 151362]"
mp-2379,CoSi2,"[27139, 625025, 625030, 189220]"
mp-2384,LaP,"[163360, 52005, 44693, 641626]"
mp-24011,CeHSe,[78956]
mp-24147,AcH2,[56392]
mp-2470,DyS,"[630204, 53377, 57239, 630186]"
mp-24999,YFeO3,"[43260, 188571, 80865, 23822, 80866]"
mp-2616,NpO2,"[647176, 647175, 647174, 647172, 600568, 31725]"
mp-2674,YPt2,"[649849, 105843, 105844, 649861]"
mp-27490,Te2AuCl,[16324]
mp-27740,NaNp2F9,[24844]
mp-27762,UBrN,[25688]
mp-27793,Nb2Se,[26183]
mp-27826,K2MoCl6,[26643]
mp-28392,Sr5(AlSb3)2,[62304]
mp-2857,ScN,"[290470, 236800, 236799, 290709, 644668, 180829, 155049, 644666, 26948, 644667, 157501]"
mp-29284,Ca2Sb2S5,[201044]
mp-30347,ScInAg2,[58298]
mp-30356,SrAg2,[58359]
mp-30388,HoInAu2,[58486]
mp-30393,LuInAu2,[58498]
mp-30438,Be2Cr,"[616224, 58697]"
mp-30445,ZrBe13,"[58758, 616516]"
mp-30501,Ti2Cd,[102077]
mp-30817,LiAl2Pd,[105505]
mp-30865,TmRh2,[105960]
mp-31187,TiAlFe2,[57827]
mp-31208,LiIn2Ir,[106798]
mp-31234,Ca4As7Ir8,[413846]
mp-39160,CaTiFe(PO4)3,[]
mp-3942,TmSnPd2,"[105696, 105695, 648940, 648942]"
mp-4053,YbSnPd2,"[648956, 105703, 105704]"
mp-40630,CaPrMn2O6,[]
mp-4536,ScNi2Sn,"[105339, 657254]"
mp-4913,LiGa2Rh,"[107091, 106715]"
mp-4990,MnSnRh2,"[643424, 104965, 104964, 643427, 643428]"
mp-504990,RbCeH2S2O9,[59388]
mp-505180,AlFePO5,[74760]
mp-505282,CeGeRh,"[621250, 656236, 414508, 82547, 82546]"
mp-505312,Sr2FeCuSO3,"[195375, 84963]"
mp-510209,Sc5Pb3,[105614]
mp-510403,GdSb,"[636379, 43635, 636369, 636365, 636377, 636380]"
mp-510441,YInPt2,[59505]
mp-5149,NbAlCo2,"[606622, 57620]"
mp-5221,HfAlCo2,"[110809, 57611, 606590]"
mp-530251,Ti20(Sb3Se)3,[]
mp-540015,LiV2P5O16,[]
mp-541,Ta3Sb,"[52310, 651601]"
mp-541963,Rb3(FeSe2)2,[409454]
mp-542171,HoNiGe,"[636646, 57062]"
mp-542625,Sr3GaSb3,[65055]
mp-542995,Nb6Fe16Si7,[107097]
mp-555283,V3S,"[651363, 26516]"
mp-556174,V6Zn3(FeO6)4,"[152595, 152596]"
mp-556615,CaBi6(PO5)4,[281391]
mp-559259,Ni2Hg2SF6,"[4083, 166545]"
mp-559807,Sb2BrF17,[170235]
mp-565256,MgFe(SiO3)2,"[34195, 164174]"
mp-565311,CaVBiO5,[73184]
mp-566152,MgVBiO5,[150399]
mp-566325,KEu(MoO4)2,[6138]
mp-566849,CaMn4(SiO3)5,[200162]
mp-566974,CaV2CuO7,[33851]
mp-567339,PrOs2,"[150519, 647724, 647730]"
mp-567514,Ce9Sb16Cl3,[170145]
mp-567554,Ce2(Al5Ru)3,[59867]
mp-568069,Ti2Bi,[617225]
mp-568574,LaGeI,[59801]
mp-568671,V5Si3,"[652495, 652485, 652527, 652506]"
mp-568880,YInPd2,[59484]
mp-569740,Yb2(Ni5B3)3,"[409806, 615091]"
mp-570007,SmOs2,[150521]
mp-570419,Zr3Al3C5,"[43476, 606293]"
mp-570547,Sc6Ni16Ge7,"[109122, 637387]"
mp-570611,PrInAu2,[58503]
mp-570769,CaInCu4,"[658914, 370005]"
mp-571102,TlI,[60491]
mp-571143,TiCl3,[26069]
mp-582996,Pr2Al19Co6,[171398]
mp-583168,NaSn2,[170467]
mp-601,PrP,"[647953, 647950, 77773, 52007, 647947]"
mp-641162,Ba2CaCr2CuF14,"[419545, 202760]"
mp-645593,Ca3ScCoO6,[245503]
mp-646926,GdRu2,[106830]
mp-7012,KRb2YF6,[73472]
mp-747,BaPt2,"[616039, 616040, 58675]"
mp-752849,Y2Pb2O7,[]
mp-759,La2Sb,"[10442, 641900, 42733, 423290]"
mp-768663,Na3SiBiCO7,[]
mp-842,CaPt2,"[109140, 108147]"
mp-861507,ScAlIr2,[]
mp-861666,LiRu2W,[]
mp-861875,LiHf2Re,[]
mp-861886,LiDyHg2,[]
mp-861893,Li2LaPb,[]
mp-861912,TaTiTc2,[]
mp-861915,LiDy2Ir,[]
mp-861941,Ho2PdRu,[]
mp-861951,LiTaRh2,[]
mp-861954,LiTaRu2,[]
mp-861984,Er2IrPd,[]
mp-861995,PaNi2Sn,[]
mp-862288,AlFe2W,[]
mp-862291,BeGaRh2,[]
mp-862316,LiBePt2,[]
mp-862361,Sc2NiOs,[]
mp-862365,Sc2OsPd,[]
mp-862375,Sc2TcHg,[]
mp-862423,Sc2TcPd,[]
mp-862614,LiTm2Ru,[]
mp-862623,ScSnRh2,[]
mp-862684,LiHf2Os,[]
mp-862710,Sc2CdTc,[]
mp-862733,Pm2ZnSi,[]
mp-862746,Sr2LiTl,[]
mp-862755,PrCd3,[]
mp-862764,LiCa2Rh,[]
mp-862776,TmPaOs2,[]
mp-862815,LiScAu2,[]
mp-862835,PaZnPt2,[]
mp-862877,PmAg2Sn,[]
mp-862879,PmBiAu2,[]
mp-862924,PmInPd2,[]
mp-862935,Li2PmSn,[]
mp-862950,PmPd2Pb,[]
mp-862955,PmSbRh2,[]
mp-862968,PmTlTe2,[]
mp-862991,Pm2AgRu,[]
mp-863249,GdGaRh2,[]
mp-863715,Pm2IrAu,[]
mp-864599,TbSnAu2,[]
mp-864618,BaHg2Pb,[]
mp-864634,EuCd3,[]
mp-864671,HfAlRh2,[]
mp-864786,Yb2PdPt,[]
mp-864884,DyCdHg2,[]
mp-864904,HoCdAg2,[]
mp-864919,MgTiRh2,[]
mp-864920,MgZrAu2,[]
mp-864921,MgZrIr2,[]
mp-864930,LiTiIr2,[]
mp-864932,Mg2AgPt,[]
mp-864992,MnNbRu2,[]
mp-865006,Dy2MgAl,[]
mp-865010,HfGaRu2,[]
mp-865026,Mn2VSi,[]
mp-865081,NaAcTe2,[]
mp-865096,NaHoTl2,[]
mp-865111,NaSmAu2,[]
mp-865119,NaPrHg2,[]
mp-865151,YbNdRh2,[]
mp-865156,Dy2ZnGa,[]
mp-865217,YbThRh2,[]
mp-865221,Dy2IrPd,[]
mp-865231,LiScTl2,[]
mp-865258,TbYbRh2,[]
mp-865262,TmTaRu2,[]
mp-865297,Ho2InAg,[]
mp-865335,Lu2NiRu,[]
mp-865339,Tm2GaOs,[]
mp-865359,Tm2MgIn,[]
mp-865369,Tm2OsAu,[]
mp-865448,TiGaRu2,[]
mp-865471,VGaTc2,[]
mp-865472,VSiTc2,[]
mp-865483,Li2GdIn,[]
mp-865522,YCdAu2,[]
mp-865523,TiMnRh2,[]
mp-865579,Li2ErIn,[]
mp-865591,Ti2NiMo,[]
mp-865624,Li2HoTl,[]
mp-865640,TiGeRu2,[]
mp-865665,TiReTc2,[]
mp-865738,LiPrHg2,[]
mp-865739,YbCdAg2,[]
mp-865745,GdCdHg2,[]
mp-865764,YbGdRh2,[]
mp-865787,TmRh2Pb,[]
mp-865792,BeSiNi2,[]
mp-865800,Yb2BiAu,[]
mp-865805,TaZnCo2,[]
mp-865809,TiTc2Sb,[]
mp-865813,YbMgTl2,[]
mp-865828,YbPaRu2,[]
mp-865830,Lu2CuOs,[]
mp-865838,LiSiRu2,[]
mp-865848,LuInAg2,[]
mp-865885,CeAgHg2,[]
mp-865887,TmCdAu2,[]
mp-865903,YbPmPt2,[]
mp-865947,YbPrAg2,[]
mp-865948,Ti2ReRh,[]
mp-865993,YbSmRh2,[]
mp-865996,YbSbPd2,[]
mp-866014,CaSmHg2,[]
mp-866015,CaPrZn2,[]
mp-866018,Ac2ZnGe,[]
mp-866029,Gd2IrPd,[]
mp-866068,TbMgAu2,[]
mp-866088,Hf2CoTc,[]
mp-866116,HoTaRu2,[]
mp-866134,VFe3,[]
mp-866147,Lu2AgOs,[]
mp-866167,GdCdAu2,[]
mp-866175,Yb2CdIn,[]
mp-866188,TlCdRh2,[]
mp-866209,Pm2SiNi,[]
mp-866217,Gd2ZnRu,[]
mp-866224,Be2NiPt,[]
mp-867111,LiDy2Ru,[]
mp-867167,LiCa2Tl,[]
mp-867191,Sm2TlCd,[]
mp-867223,LiGa2Ni,[]
mp-867227,Li3Pt,[]
mp-867233,Sc2ZnIr,[]
mp-867243,Sc2ZnOs,[]
mp-867258,LiZnPd2,[]
mp-867276,DyCdPd2,[]
mp-867295,LiCeTl2,[]
mp-867304,BeVFe2,[]
mp-867310,CeSnAu2,[]
mp-867338,AcCdAg2,[]
mp-867500,PuI2,[]
mp-867768,ScZnPt2,[]
mp-867799,Ca2BiAu,[]
mp-867826,DyMgHg2,[]
mp-867867,SmMgAu2,[]
mp-867872,LiCdAg2,[]
mp-867874,BeVRu2,[]
mp-867911,ScCdPd2,[]
mp-912,LaPt2,"[104700, 641696, 641702, 641687]"
mp-961685,NaCaAs,[]
mp-972891,ScBe13,[616416]
mp-973088,MgInAg2,[605394]
mp-973964,Lu2GaAg,[]
mp-975049,NdSmHg2,[]
mp-976076,NaAc2Sn,[]
mp-976333,Li2AcTl,[]
mp-977357,Ta2ReRu,[]
mp-977359,CaSnAu2,[]
mp-977400,ErInRh2,[]
mp-977401,NbGaRu2,[]
mp-977405,LiLu2Rh,[]
mp-977407,Hf2ReRh,[]
mp-977409,NbTc2Ge,[]
mp-977410,NbGaFe2,[]
mp-977411,NpSnAu2,[]
mp-977422,NpCdAu2,[]
mp-977425,Ta2CrRu,[]
mp-977427,Zn2PtRh,[]
mp-977433,ErMgZn2,[]
mp-977434,Nb3Ru,[]
mp-977538,ErZnRh2,[]
mp-977542,LiTbTl2,[]
mp-977549,Zr2OsRu,[]
mp-977558,MgPaRu2,[]
mp-977561,LiTaIr2,[]
mp-977563,LiNbIr2,[]
mp-977571,MgRh2Pb,[]
mp-977575,MgSbRu2,[]
mp-977579,MgSbPd2,[]
mp-977580,MgSc2Al,[]
mp-978557,SmDyHg2,[]
mp-978563,SmHoIn2,[]
mp-978833,SmYIn2,[]
mp-979115,Ti2Ag,"[605931, 605935, 605939]"
mp-979289,TaW3,[]
mp-979962,AcYbCd2,[]
mp-980005,AcYbRh2,[]
mp-981311,SrTlHg2,[]
mp-982387,Pm2ZnHg,[]
mp-983063,PmSmHg2,[]
mp-983154,Pm2ZnPt,[]
mp-983229,Pm2ZnRh,[]
mp-983312,TmLuRu2,[]
mp-983460,Li2PmGa,[]
mp-984335,PmErIn2,[]
mp-984551,AcTlHg2,[]
mp-985806,Al2Cu,[]
mp-994,YP,"[648291, 185494, 77857, 648293, 160144]"
mvc-15834,CaNiF6,[]
mp-1016107,Hf6Zn6N,[]
mp-1018106,YbBiPt,"[246662, 616993]"
mp-1019531,BaAl2Si3(NO)4,[194213]
mp-1019560,Ca2B2O5,[190681]
mp-1029497,SrGeN2,[]
mp-1029595,Na3OsN2,[]
mp-1029868,Sr5(SiN3)2,[]
mp-1030657,NaNbN2,[]
mp-1045812,CaFe(PO3)4,[]
mp-1047495,Ca3Mn3(AsO4)4,[]
mp-1057286,CsH,"[53236, 69597]"
mp-10616,BaLiAs,[56445]
mp-1071453,Nd2Bi,"[616862, 423293]"
mp-1072097,GdInPt4,[635842]
mp-1077752,TbCu4Au,[611769]
mp-1080848,KVN2,[]
mp-10884,AlFeCo2,[57607]
mp-10887,HfAlCu2,"[185283, 57682]"
mp-1100768,TbCdHg2,[]
mp-1101005,V(CoO2)2,[]
mp-1101094,Cs2CeCl6,[14339]
mp-1101266,Tm2TeO2,[]
mp-1101314,Tb3TaO7,[]
mp-1101755,GePtS,"[637647, 637646]"
mp-1101803,NdGaPd,[634833]
mp-1101816,Lu2Au,[612129]
mp-1101824,PrGaPt,[635124]
mp-1101826,Ir3S8,[640951]
mp-1101870,TiFeP,[633111]
mp-1101891,LaSbSe,[658794]
mp-1101948,NbPRh,[645173]
mp-1101964,PuB4Ru,[615231]
mp-1101971,FePS,[633086]
mp-1101982,VCoP,[624659]
mp-1102026,BaGaGe,[615870]
mp-1102067,PuSn2,[649977]
mp-1102080,ScSiPd,"[420418, 648814]"
mp-1102098,Nd2Au,[612216]
mp-1102112,V3Ag2TeS6,[251064]
mp-1102310,HfCoGe,[623439]
mp-1102313,YbSbIr,[422623]
mp-1102314,HfFeSi,[632263]
mp-1102373,YGeIr,"[636761, 427251]"
mp-1102417,CeGaRh,[180293]
mp-1102455,DyNiGe,"[657256, 629790]"
mp-1102541,YSi2Rh3,[650345]
mp-1102687,ZrNiGe,[637451]
mp-1102702,HfNiGe,[636577]
mp-1102732,HfSiW,[638934]
mp-1102737,HoAlPd,[608213]
mp-1102897,EuZnPd,[420683]
mp-1102944,TbAlPt,[609159]
mp-1102992,HoAlAu,[602606]
mp-1103034,ScCoSi,"[420415, 165245]"
mp-1103044,Sn2Rh,[650384]
mp-1103046,CaCdPt,[426610]
mp-1103091,GaHgCl4,[413579]
mp-1103146,TmBPt2,[290817]
mp-1103152,CsBrF4,[426292]
mp-1103160,ScCoP,[624621]
mp-1103176,YSiPt,[649647]
mp-1103180,TaPRu,[648031]
mp-1103213,SbTeOs,[647762]
mp-1103253,UB4Ru,[615390]
mp-1103280,YGaIr,[634463]
mp-1103293,ZrSiOs,[647807]
mp-1103379,Cs2SnSe3,[67251]
mp-1103391,Tb2Al,[609457]
mp-1103414,ZrSiPd,[648895]
mp-1103450,SmAlPt,[609157]
mp-1103808,La4H9,[187682]
mp-1103943,ErGa3Ru,[630575]
mp-1104042,Sr2Zn2As3,[262413]
mp-1104117,Sr(Cd2Pt)2,[237545]
mp-1104158,Pr3Rh2,[649218]
mp-1104337,Y(VSn)6,[182148]
mp-1104366,Ti4NiS8,[646389]
mp-1104435,La3Pd4,[641663]
mp-1104568,Ba9In4H,[247274]
mp-1104652,Nd5Co2,[624347]
mp-1104662,Yb5Pt2,[649870]
mp-1104668,Eu3As4,"[610414, 8211]"
mp-1104680,Cr2FeO4,[183968]
mp-1104707,Na(GeP)3,[184000]
mp-1104743,Nd3Rh2,[645755]
mp-1104783,Mn(AlS2)2,[608509]
mp-1105615,Dy3Ir,[629872]
mp-1105633,Y3Ni,"[647050, 658309]"
mp-1105639,U2Fe3Si5,"[633609, 184480, 184479]"
mp-1105726,Ce(Sb3Os)4,[621737]
mp-1105754,Er3Ge3Ru2,[425774]
mp-1105784,DySiPd2,[630089]
mp-1105786,Dy7Rh3,[630146]
mp-1105788,SmCrO3,"[251100, 237360, 251099]"
mp-1105815,Nd(Co2B)6,"[601125, 613195, 613184]"
mp-1105906,Lu6GaNi2,"[634585, 634581]"
mp-1105974,PrGePd2,[637546]
mp-1106066,La(Sb3Os)4,"[183085, 641617]"
mp-1106092,Sr7Ag3,[605879]
mp-1106187,Er7FeI12,[424431]
mp-1106226,PrGe2Pt,[601775]
mp-1106301,Zr5CuSn3,"[629303, 656297]"
mp-1106406,Ce2SnS5,[622053]
mp-1111079,K3ScF6,[]
mp-1111108,K2NaAsF6,[]
mp-1111627,K2NaPdF6,[]
mp-1111923,K2LiRuF6,[]
mp-1111979,Cs2NaRhF6,[]
mp-1113137,Cs2KAsF6,[]
mp-1113442,Cs2TlAgCl6,[]
mp-1113566,Cs2EuAgCl6,[]
mp-11263,Zr3Au,[58630]
mp-11305,Li2CdPb,[102016]
mp-11371,ErInPd2,[103253]
mp-1173089,U2AsSe,[]
mp-1184271,ErTmIn2,[]
mp-1184772,Hf3Pb,[]
mp-1185600,Mg149Os,[]
mp-1185627,Mg149Mn,[]
mp-1186069,Na(MoSe)3,[603625]
mp-1186074,Na3Pd,[]
mp-1186580,PmHg3,[]
mp-1188159,Zr5CuBi3,[188688]
mp-1188302,Pr5Pb3,"[648383, 648376]"
mp-1188412,Nd4Mg7Ge6,[424722]
mp-1188509,Pr(FeSb3)4,[633160]
mp-1188688,PuTcB2,[603980]
mp-1189451,BeCN2,"[290866, 181042]"
mp-1189828,YCu6ClO8,[188351]
mp-1189965,TiH8(NF3)2,[24835]
mp-1190279,Tb7RhI12,[424447]
mp-1191889,Eu2Pt2O7,[173952]
mp-1192533,Sr3AlAs3,[430165]
mp-1192550,RbBaPS4,[430162]
mp-1192602,Nd3Sn5Au6,[428666]
mp-1192751,Sr(LuS2)2,[642578]
mp-1193394,NaEu2AlP3,[409320]
mp-1193919,Sb3Au2Xe2F19,[412107]
mp-1194327,Tm2(Ga3Co)3,[623220]
mp-1194705,Sr2P7Cl,[429305]
mp-1194982,Na3FeS2(O4F)2,[424957]
mp-1195020,PrTl(PSe3)2,[195326]
mp-1195026,Rb2Mg2(WO4)3,[194189]
mp-1195131,Sr3CaIr2O9,[196059]
mp-1195296,KSb(SO4)2,[430240]
mp-1195471,K2Ta4O11,[425506]
mp-1195550,K2Ce(PO4)2,[429910]
mp-1196302,MnTe4(H3N)6,[425410]
mp-1196780,Rb2ZnBr4,[422532]
mp-1197194,Ho3Ga2,[634368]
mp-1197599,Ag2Sn(S2O7)3,[423630]
mp-1198610,Nb4FeTe4,[659272]
mp-1198666,Rb7EuFe6(P4O17)2,[424227]
mp-1198782,Ca2Al3H3O8,"[245369, 245368]"
mp-1198857,Rb4V2S4O19,"[182333, 183845]"
mp-1199018,Ba4CrGa2(S3F2)2,[425131]
mp-1199954,Mn(BO2)2,[423381]
mp-1200084,Na2CoP2O7,"[71230, 251080, 251081]"
mp-1200206,Rb2U6Pd4S17,[250665]
mp-1200672,Sm5Pb4,[648552]
mp-1200796,Ba3In2(PO4)4,[180004]
mp-1200817,Sr4Al6MoO16,"[72688, 72689, 72687]"
mp-12009,YbCdCu4,[415198]
mp-1201605,BaRuO5,[168]
mp-1202008,CuAg2(NO3)4,[413268]
mp-1202141,Tm3Ga2,[635582]
mp-1202294,NiP2H2O7,[249422]
mp-1202556,Tb(NO3)3,[192252]
mp-1202720,Cs2TeS3,[424890]
mp-1202922,Tb3Rh2,[650427]
mp-1203080,K2AlSO4F3,[161272]
mp-1203300,Y5Zr3(Ni4As3)4,[611103]
mp-1204248,InAgP2O7,[261150]
mp-1204819,Ba4MnIn2(S3F2)2,[425134]
mp-1204933,K2LaTa5O15,[421750]
mp-1205201,Dy3Rh2,[630144]
mp-1205562,Ho2MgNi2,[]
mp-1205579,DySiOs2C,[]
mp-1205987,Dy2MgCu2,[]
mp-1206286,PrAgGe,[]
mp-1206421,TbCuSn,[]
mp-1206465,Ce2In8Rh,[]
mp-1206535,Cs2RbCuF6,[]
mp-1206580,GdSnGe,[]
mp-1206643,NdMgTl,[]
mp-1206674,YCdAu,[]
mp-1206809,DyMgTl,[]
mp-1206962,LiTaF6,[]
mp-1207475,YbZnRh,[]
mp-1207753,Y5BiPd2,[]
mp-1208034,U2NiC3,[]
mp-1208224,Th2Sc(B2C)3,[]
mp-1208516,Tb3CrS6,[]
mp-1208530,Zn74Pd21,[]
mp-1208838,SmSbPd,[]
mp-1208924,Ti4S24Cl6O,[]
mp-1209219,RbNbCl6,[]
mp-1209302,Rb2TcCl6,[]
mp-1209327,RbBi3Se5,[]
mp-1209836,NdZnGe,[]
mp-1209968,NaHoCl4,[]
mp-1209989,Nd4CdPt,[]
mp-1210358,NaMo6O17,[]
mp-1210411,Nd23Mg4Ir7,[]
mp-1210541,NdIn2Pd,[]
mp-1210685,Lu4MgGe4,[]
mp-1210769,Na3Sm(PO4)2,[]
mp-1210971,Lu6Nb4Al43,[]
mp-1211580,KGd(MoO4)2,[]
mp-1211829,KCe(SO4)2,[]
mp-1211901,KLaTiO4,[]
mp-1212059,Li3Tm(NO3)6,[]
mp-1212122,InCl2,[]
mp-1212256,Ho3(Al3Os)4,[]
mp-1212683,EuMgAg,[]
mp-1213000,EuAg(WO4)2,[]
mp-1213337,Gd3ScS6,[]
mp-1213403,CsLa(NbBr3)6,[]
mp-1213550,Eu2Ni12P5,[]
mp-1213600,CsLa2Br7,[]
mp-1213682,CsEr(MoO4)2,[]
mp-1213723,Cs3IO5,[]
mp-1214710,BaAs2F12,[]
mp-1214755,BPd6,[]
mp-1214991,Cs2ZnSi5O12,[]
mp-1216554,Tm2TeS2,[]
mp-1217098,Ti4CuAg,[]
mp-1217181,TlMo2P3O13,[]
mp-1217322,TeSe,[]
mp-1217380,ThV2PbO8,[]
mp-1218631,Sr3LaTa2(FeO6)2,[]
mp-1218650,Sr3Fe2MoO9,[]
mp-1219106,SmY(MnGe)4,[]
mp-1219947,Pr8Br13N3O,[]
mp-1219990,RbNd(PO3)4,[]
mp-1220064,Pr9Al5Se21,[]
mp-1220132,Pr9Ga5S21,[]
mp-1220559,Nb4H3S8,[]
mp-1220721,Nd14Ag51,[]
mp-1220867,NaTlO,[]
mp-1221246,Na3Y(Si2O5)3,[]
mp-1221748,Mn8Nb3Al,[]
mp-1222885,LaErSe2,[]
mp-1223057,LaAg(MoO4)2,[]
mp-1223149,La6Zn(SiS7)2,[]
mp-1223370,La8Si5N14O,[]
mp-1223507,Li5CrFe4(P2O7)5,[]
mp-1224256,K5NaNi5(P2O7)4,[]
mp-1224394,HfUN2,[]
mp-1224680,Gd2SbO2,[]
mp-1224771,Fe3NiP4,[]
mp-1225253,Eu2ZnP3Pt7,[]
mp-1225319,Eu2PCl,[]
mp-1226344,CrGeSbO6,[]
mp-1226767,Ce2CoRu3,[]
mp-1226769,CeYIn6,[]
mp-1226988,Cs3Rb5Mo12(P3O17)4,[]
mp-1227494,Ca6Fe(CoO4)3,[]
mp-1227525,CaLa2(FeO3)3,[]
mp-1227963,Ba3TmIrRuO9,[]
mp-1227983,BaGa2GeS6,[]
mp-1228614,Ba2Ag8S7,[]
mp-1229147,AlFeB2(PbO4)2,[]
mp-1229201,Ag6HgNO11,[]
mp-1238754,CsHCO3,[]
mp-1238827,Cr2AgS4,[]
mp-12903,YAgTe2,"[154792, 605920]"
mp-1315,MgS,"[642787, 659124, 187171, 30241, 642784, 642786, 44930, 603166, 53939, 41234, 28903]"
mp-1385,CeZn2,"[102305, 622320, 622329]"
mp-13868,PdF4,[1555]
mp-13914,LiCo2Ge,[25324]
mp-14069,CsAlO2,[28372]
mp-1437,LiCd,"[620101, 620095, 620092, 620098, 102008]"
mp-1458,Nb3Ir,"[640840, 640833, 104512, 640832]"
mp-1560,LaTe,"[642022, 642035, 29396, 642028, 183944]"
mp-15661,Sc4C3,[42760]
mp-16501,HfAlPd2,[57906]
mp-1709,U2Ti,"[653286, 106173, 653285, 96155, 182488, 191194]"
mp-17095,CsCuSe4,[75195]
mp-1766,TmS,"[603120, 651281, 52204, 106032]"
mp-1878,HfBe13,"[616281, 150775, 616292, 616289]"
mp-18793,LiCrO2,"[167479, 97758]"
mp-1914,YGa2,"[104031, 104032, 635661]"
mp-1932,Nb3Os,"[603783, 645150, 105184]"
mp-1975,TmN,"[169224, 76475, 57149, 644802, 169209]"
mp-20389,Na2CdPb,[102033]
mp-20469,YbIn3,"[640704, 640708, 59574, 640701, 640713, 640714, 59573, 640705]"
mp-2050,HoSb,"[56247, 639688, 43544, 639702, 639701, 639697, 639698, 639700]"
mp-20628,NaIn,"[51993, 640034, 640032]"
mp-20730,HfCo2Sn,"[659656, 623808, 108295, 102483, 623806]"
mp-20840,MnCo2Sn,"[624165, 102531, 624172, 624169, 624177, 624166, 624173, 102532, 624171]"
mp-20896,TmInNi4,[415030]
mp-20965,GdCd2,"[192555, 58976]"
mp-21222,Sm2InGe2,[172489]
mp-21348,Ba2EuTaO6,[160171]
mp-21508,Y2Pd2Pb,[99189]
mp-2186,NpAs,"[659037, 611118, 44034, 611123]"
mp-22873,SmBi,"[44129, 108125, 617131, 191071, 617126]"
mp-2290,NdRh2,"[105283, 645757]"
mp-2295,CaNi2,"[619440, 58915, 619441]"
mp-23234,TmBi,"[58865, 617231]"
mp-2339,Ti3Pt,"[649774, 105816, 150489]"
mp-23703,LiH,"[638263, 44748, 61751, 173192, 61749, 61754, 61752, 26874, 638266, 173177, 173178, 26873, 157495, 173205, 168789, 61750, 187680, 28557, 61753, 187681, 56066, 53975, 603869]"
mp-23794,H4NF,"[65693, 14294, 65694, 23765, 23766]"
mp-23870,NaH,"[183291, 186372, 186373, 261353, 33670, 186368, 56073, 33671]"
mp-2495,PrS,"[649271, 649270, 649252, 649248, 600633, 649266, 649256, 649263, 649257, 77930, 29400, 649254]"
